scan_time分析报告 - baseus-主板固定60Hz发送5.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 149.25
  递增值标准差: 8.61
  最小递增值: 50
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 0.104 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
72	20:20:16.091	10650		150.0
73	20:20:16.106	10800		150.0
74	20:20:16.121	10950		150.0
75	20:20:16.151	11100		150.0
76	20:20:16.167	11250		150.0
77	20:20:16.181	11400		150.0
78	20:20:16.196	11550		150.0
79	20:20:16.211	11700		150.0
80	20:20:16.226	11850		150.0
81	20:20:16.241	12000		150.0
82	20:20:16.256	12150		150.0
83	20:20:16.271	12300		150.0
84	20:20:16.301	12450		150.0
85	20:20:16.317	12600		150.0
86	20:20:16.330	12750		150.0
87	20:20:16.346	12900		150.0
88	20:20:16.362	13050		150.0
89	20:20:16.376	13200		150.0
90	20:20:16.391	13350		150.0
91	20:20:16.406	13500		150.0
92	20:20:16.421	13650		150.0
93	20:20:16.451	13800		150.0
94	20:20:16.466	13950		150.0
95	20:20:16.482	14100		150.0
96	20:20:16.496	14250		150.0
97	20:20:16.511	14400		150.0
98	20:20:16.526	14550		150.0
99	20:20:16.541	14700		150.0
100	20:20:16.556	14850		150.0
101	20:20:16.571	15000		150.0
102	20:20:16.587	15150		150.0
103	20:20:16.616	15300		150.0
104	20:20:16.631	15450		150.0
105	20:20:16.646	15600		150.0
106	20:20:16.661	15750		150.0
107	20:20:16.676	15900		150.0
108	20:20:16.691	16050		150.0
109	20:20:16.706	16200		150.0
110	20:20:16.722	16350		150.0
111	20:20:16.736	16500		150.0
112	20:20:16.766	16650		150.0
113	20:20:16.781	16800		150.0
114	20:20:16.796	16950		150.0
115	20:20:16.811	17100		150.0
116	20:20:16.826	17250		150.0
117	20:20:16.840	17400		150.0
118	20:20:16.856	17550		150.0
119	20:20:16.871	17700		150.0
120	20:20:16.886	17850		150.0
121	20:20:16.901	18000		150.0
122	20:20:16.932	18150		150.0
123	20:20:16.945	18300		150.0
124	20:20:16.962	18450		150.0
125	20:20:16.977	18600		150.0
126	20:20:16.992	18750		150.0
127	20:20:17.007	18900		150.0
128	20:20:17.021	19050		150.0
129	20:20:17.036	19200		150.0
130	20:20:17.051	19350		150.0
131	20:20:17.082	19500		150.0
132	20:20:17.096	19650		150.0
133	20:20:17.111	19800		150.0
134	20:20:17.126	19950		150.0
135	20:20:17.141	0		50.0
136	20:20:17.156	150		150.0
137	20:20:17.171	300		150.0
138	20:20:17.186	450		150.0
139	20:20:17.201	600		150.0
140	20:20:17.231	750		150.0
141	20:20:17.246	900		150.0
142	20:20:17.261	1050		150.0
143	20:20:17.276	1200		150.0
144	20:20:17.291	1350		150.0
145	20:20:17.306	1500		150.0
146	20:20:17.321	1650		150.0
147	20:20:17.336	1800		150.0
148	20:20:17.351	1950		150.0
149	20:20:17.366	2100		150.0
150	20:20:17.397	2250		150.0
151	20:20:17.411	2400		150.0
152	20:20:17.426	2550		150.0
153	20:20:17.442	2700		150.0
154	20:20:17.455	2850		150.0
155	20:20:17.471	3000		150.0
156	20:20:17.486	3150		150.0
157	20:20:17.501	3300		150.0
158	20:20:17.517	3450		150.0
159	20:20:17.546	3600		150.0
160	20:20:17.561	3750		150.0
161	20:20:17.576	3900		150.0
162	20:20:17.591	4050		150.0
163	20:20:17.606	4200		150.0
164	20:20:17.621	4350		150.0
165	20:20:17.636	4500		150.0
166	20:20:17.651	4650		150.0
167	20:20:17.665	4800		150.0
168	20:20:17.682	4950		150.0
169	20:20:17.711	5100		150.0
170	20:20:17.727	5250		150.0
171	20:20:17.741	5400		150.0
172	20:20:17.756	5550		150.0
173	20:20:17.771	5700		150.0
174	20:20:17.786	5850		150.0
175	20:20:17.801	6000		150.0
176	20:20:17.816	6150		150.0
177	20:20:17.831	6300		150.0
178	20:20:17.862	6450		150.0
179	20:20:17.876	6600		150.0
180	20:20:17.891	6750		150.0
181	20:20:17.906	6900		150.0
182	20:20:17.921	7050		150.0
183	20:20:17.936	7200		150.0
184	20:20:17.951	7350		150.0
185	20:20:17.966	7500		150.0
186	20:20:17.981	7650		150.0
187	20:20:17.997	7800		150.0
188	20:20:18.027	7950		150.0
189	20:20:18.042	8100		150.0
190	20:20:18.057	8250		150.0
191	20:20:18.070	8400		150.0
192	20:20:18.086	8550		150.0
193	20:20:18.101	8700		150.0
194	20:20:18.116	8850		150.0
195	20:20:18.131	9000		150.0
196	20:20:18.146	9150		150.0
197	20:20:18.176	9300		150.0
198	20:20:18.191	9450		150.0
199	20:20:18.206	9600		150.0
200	20:20:18.221	9750		150.0
201	20:20:18.237	9900		150.0
202	20:20:18.251	10050		150.0
203	20:20:18.266	10200		150.0
204	20:20:18.281	10350		150.0
205	20:20:18.296	10500		150.0
206	20:20:18.327	10650		150.0
207	20:20:18.341	10800		150.0
208	20:20:18.356	10950		150.0
209	20:20:18.371	11100		150.0
210	20:20:18.387	11250		150.0
211	20:20:18.401	11400		150.0
212	20:20:18.416	11550		150.0
213	20:20:18.431	11700		150.0
214	20:20:18.447	11850		150.0
215	20:20:18.461	12000		150.0
216	20:20:18.492	12150		150.0
217	20:20:18.521	12300		150.0
218	20:20:18.536	12450		150.0
219	20:20:18.551	12600		150.0
220	20:20:18.567	12750		150.0
221	20:20:18.581	12900		150.0
222	20:20:18.596	13050		150.0
223	20:20:18.611	13200		150.0
224	20:20:18.626	13350		150.0
225	20:20:18.641	13500		150.0
226	20:20:18.656	13650		150.0
227	20:20:18.671	13800		150.0
228	20:20:18.685	13950		150.0
229	20:20:18.714	14100		150.0
230	20:20:18.731	14250		150.0
231	20:20:18.746	14400		150.0
232	20:20:18.762	14550		150.0
233	20:20:18.776	14700		150.0
234	20:20:18.791	14850		150.0
235	20:20:18.806	15000		150.0
236	20:20:18.821	15150		150.0
237	20:20:18.836	15300		150.0
238	20:20:18.851	15450		150.0
239	20:20:18.882	15600		150.0
240	20:20:18.896	15750		150.0
241	20:20:18.911	15900		150.0
242	20:20:18.926	16050		150.0
243	20:20:18.941	16200		150.0
244	20:20:18.956	16350		150.0
245	20:20:18.971	16500		150.0
246	20:20:18.986	16650		150.0
247	20:20:19.001	16800		150.0
248	20:20:19.031	16950		150.0
249	20:20:19.047	17100		150.0
250	20:20:19.062	17250		150.0
251	20:20:19.076	17400		150.0
252	20:20:19.091	17550		150.0
253	20:20:19.106	17700		150.0
254	20:20:19.121	17850		150.0
255	20:20:19.136	18000		150.0
256	20:20:19.151	18150		150.0
257	20:20:19.166	18300		150.0
258	20:20:19.195	18450		150.0
259	20:20:19.211	18600		150.0
260	20:20:19.226	18750		150.0
261	20:20:19.241	18900		150.0
262	20:20:19.256	19050		150.0
263	20:20:19.271	19200		150.0
264	20:20:19.286	19350		150.0
265	20:20:19.300	19500		150.0
266	20:20:19.316	19650		150.0
267	20:20:19.345	19800		150.0
268	20:20:19.361	19950		150.0
269	20:20:19.376	0		50.0
270	20:20:19.392	150		150.0
271	20:20:19.405	300		150.0
272	20:20:19.420	450		150.0
273	20:20:19.436	600		150.0
274	20:20:19.451	750		150.0
275	20:20:19.466	900		150.0
276	20:20:19.496	1050		150.0
277	20:20:19.512	1200		150.0
278	20:20:19.526	1350		150.0
279	20:20:19.539	1500		150.0
280	20:20:19.557	1650		150.0
281	20:20:19.571	1800		150.0
282	20:20:19.586	1950		150.0
283	20:20:19.601	2100		150.0
284	20:20:19.616	2250		150.0
285	20:20:19.631	2400		150.0
286	20:20:19.661	2550		150.0
287	20:20:19.676	2700		150.0
288	20:20:19.691	2850		150.0
289	20:20:19.706	3000		150.0
290	20:20:19.721	3150		150.0
291	20:20:19.736	3300		150.0
292	20:20:19.751	3450		150.0
293	20:20:19.766	3600		150.0
294	20:20:19.781	3750		150.0
295	20:20:19.810	3900		150.0
296	20:20:19.826	4050		150.0
297	20:20:19.841	4200		150.0
298	20:20:19.856	4350		150.0
299	20:20:19.871	4500		150.0
300	20:20:19.884	4650		150.0
301	20:20:19.901	4800		150.0
302	20:20:19.916	4950		150.0
303	20:20:19.931	5100		150.0
304	20:20:19.961	5250		150.0
305	20:20:19.976	5400		150.0
306	20:20:19.991	5550		150.0
307	20:20:20.006	5700		150.0
308	20:20:20.021	5850		150.0
309	20:20:20.037	6000		150.0
310	20:20:20.051	6150		150.0
311	20:20:20.066	6300		150.0
312	20:20:20.081	6450		150.0
313	20:20:20.096	6600		150.0
314	20:20:20.126	6750		150.0
315	20:20:20.141	6900		150.0
316	20:20:20.156	7050		150.0
317	20:20:20.171	7200		150.0
318	20:20:20.186	7350		150.0
319	20:20:20.201	7500		150.0
320	20:20:20.216	7650		150.0
321	20:20:20.231	7800		150.0
322	20:20:20.246	7950		150.0
323	20:20:20.276	8100		150.0
324	20:20:20.291	8250		150.0
325	20:20:20.306	8400		150.0
326	20:20:20.321	8550		150.0
327	20:20:20.336	8700		150.0
328	20:20:20.351	8850		150.0
329	20:20:20.366	9000		150.0
330	20:20:20.382	9150		150.0
331	20:20:20.396	9300		150.0
332	20:20:20.411	9450		150.0
333	20:20:20.441	9600		150.0
334	20:20:20.457	9750		150.0
335	20:20:20.471	9900		150.0
336	20:20:20.486	10050		150.0
337	20:20:20.501	10200		150.0
338	20:20:20.516	10350		150.0
339	20:20:20.531	10500		150.0
340	20:20:20.546	10650		150.0
341	20:20:20.562	10800		150.0
342	20:20:20.591	10950		150.0
343	20:20:20.606	11100		150.0
344	20:20:20.621	11250		150.0
345	20:20:20.636	11400		150.0
346	20:20:20.649	11550		150.0
347	20:20:20.666	11700		150.0
348	20:20:20.682	11850		150.0
349	20:20:20.695	12000		150.0
350	20:20:20.711	12150		150.0
351	20:20:20.739	12300		150.0
352	20:20:20.757	12450		150.0
353	20:20:20.771	12600		150.0
354	20:20:20.786	12750		150.0
355	20:20:20.801	12900		150.0
356	20:20:20.816	13050		150.0
357	20:20:20.831	13200		150.0
358	20:20:20.847	13350		150.0
359	20:20:20.861	13500		150.0
360	20:20:20.877	13650		150.0
361	20:20:20.906	13800		150.0
362	20:20:20.921	13950		150.0
363	20:20:20.936	14100		150.0
364	20:20:20.951	14250		150.0
365	20:20:20.966	14400		150.0
366	20:20:20.996	14550		150.0
367	20:20:21.011	14700		150.0
368	20:20:21.026	14850		150.0
369	20:20:21.040	15000		150.0
370	20:20:21.056	15150		150.0
371	20:20:21.071	15300		150.0
372	20:20:21.086	15450		150.0
373	20:20:21.101	15600		150.0
374	20:20:21.132	15750		150.0
375	20:20:21.146	15900		150.0
376	20:20:21.161	16050		150.0
377	20:20:21.176	16200		150.0
378	20:20:21.191	16350		150.0
379	20:20:21.206	16500		150.0
380	20:20:21.221	16650		150.0
381	20:20:21.237	16800		150.0
382	20:20:21.251	16950		150.0
383	20:20:21.266	17100		150.0
384	20:20:21.296	17250		150.0
385	20:20:21.311	17400		150.0
386	20:20:21.326	17550		150.0
387	20:20:21.341	17700		150.0
388	20:20:21.356	17850		150.0
389	20:20:21.386	18000		150.0
390	20:20:21.402	18150		150.0
391	20:20:21.416	18300		150.0
392	20:20:21.431	18450		150.0
393	20:20:21.447	18600		150.0
394	20:20:21.461	18750		150.0
395	20:20:21.477	18900		150.0
396	20:20:21.491	19050		150.0
397	20:20:21.521	19200		150.0
398	20:20:21.536	19350		150.0
399	20:20:21.551	19500		150.0
400	20:20:21.566	19650		150.0
401	20:20:21.581	19800		150.0
402	20:20:21.597	19950		150.0
403	20:20:21.611	0		50.0
404	20:20:21.626	150		150.0
405	20:20:21.642	300		150.0
406	20:20:21.655	450		150.0
407	20:20:21.684	600		150.0
408	20:20:21.701	750		150.0
409	20:20:21.716	900		150.0
410	20:20:21.731	1050		150.0
411	20:20:21.746	1200		150.0
412	20:20:21.762	1350		150.0
413	20:20:21.776	1500		150.0
414	20:20:21.791	1650		150.0
415	20:20:21.806	1800		150.0
416	20:20:21.836	1950		150.0
417	20:20:21.851	2100		150.0
418	20:20:21.866	2250		150.0
419	20:20:21.882	2400		150.0
420	20:20:21.896	2550		150.0
421	20:20:21.911	2700		150.0
422	20:20:21.926	2850		150.0
423	20:20:21.941	3000		150.0
424	20:20:21.956	3150		150.0
425	20:20:21.986	3300		150.0
426	20:20:22.002	3450		150.0
427	20:20:22.017	3600		150.0
428	20:20:22.031	3750		150.0
429	20:20:22.047	3900		150.0
430	20:20:22.061	4050		150.0
431	20:20:22.076	4200		150.0
432	20:20:22.091	4350		150.0
433	20:20:22.106	4500		150.0
434	20:20:22.121	4650		150.0
435	20:20:22.151	4800		150.0
436	20:20:22.164	4950		150.0
437	20:20:22.181	5100		150.0
438	20:20:22.196	5250		150.0
439	20:20:22.211	5400		150.0
440	20:20:22.226	5550		150.0
441	20:20:22.241	5700		150.0
442	20:20:22.256	5850		150.0
443	20:20:22.271	6000		150.0
444	20:20:22.299	6150		150.0
445	20:20:22.316	6300		150.0
446	20:20:22.332	6450		150.0
447	20:20:22.346	6600		150.0
448	20:20:22.362	6750		150.0
449	20:20:22.376	6900		150.0
450	20:20:22.391	7050		150.0
451	20:20:22.406	7200		150.0
452	20:20:22.421	7350		150.0
453	20:20:22.451	7500		150.0
454	20:20:22.466	7650		150.0
455	20:20:22.482	7800		150.0
456	20:20:22.496	7950		150.0
457	20:20:22.511	8100		150.0
458	20:20:22.526	8250		150.0
459	20:20:22.541	8400		150.0
460	20:20:22.556	8550		150.0
461	20:20:22.571	8700		150.0
462	20:20:22.586	8850		150.0
463	20:20:22.616	9000		150.0
464	20:20:22.631	9150		150.0
465	20:20:22.646	9300		150.0
466	20:20:22.661	9450		150.0
467	20:20:22.676	9600		150.0
468	20:20:22.691	9750		150.0
469	20:20:22.706	9900		150.0
470	20:20:22.721	10050		150.0
471	20:20:22.736	10200		150.0
472	20:20:22.766	10350		150.0
473	20:20:22.780	10500		150.0
474	20:20:22.796	10650		150.0
475	20:20:22.811	10800		150.0
476	20:20:22.826	10950		150.0
477	20:20:22.841	11100		150.0
478	20:20:22.856	11250		150.0
479	20:20:22.871	11400		150.0
480	20:20:22.886	11550		150.0
481	20:20:22.900	11700		150.0
482	20:20:22.931	11850		150.0
483	20:20:22.947	12000		150.0
484	20:20:22.961	12150		150.0
485	20:20:22.976	12300		150.0
486	20:20:22.991	12450		150.0
487	20:20:23.006	12600		150.0
488	20:20:23.021	12750		150.0
489	20:20:23.036	12900		150.0
490	20:20:23.052	13050		150.0
491	20:20:23.080	13200		150.0
492	20:20:23.096	13350		150.0
493	20:20:23.111	13500		150.0
494	20:20:23.126	13650		150.0
495	20:20:23.141	13800		150.0
496	20:20:23.171	13950		150.0
497	20:20:23.186	14100		150.0
498	20:20:23.201	14250		150.0
499	20:20:23.216	14400		150.0
500	20:20:23.231	14550		150.0
501	20:20:23.246	14700		150.0
502	20:20:23.261	14850		150.0
503	20:20:23.277	15000		150.0
504	20:20:23.291	15150		150.0
505	20:20:23.306	15300		150.0
506	20:20:23.321	15450		150.0
507	20:20:23.336	15600		150.0
508	20:20:23.351	15750		150.0
509	20:20:23.366	15900		150.0
510	20:20:23.395	16050		150.0
511	20:20:23.410	16200		150.0
512	20:20:23.426	16350		150.0
513	20:20:23.441	16500		150.0
514	20:20:23.456	16650		150.0
515	20:20:23.471	16800		150.0
516	20:20:23.486	16950		150.0
517	20:20:23.501	17100		150.0
518	20:20:23.516	17250		150.0
519	20:20:23.546	17400		150.0
520	20:20:23.561	17550		150.0
521	20:20:23.576	17700		150.0
522	20:20:23.591	17850		150.0
523	20:20:23.606	18000		150.0
524	20:20:23.621	18150		150.0
525	20:20:23.636	18300		150.0
526	20:20:23.651	18450		150.0
527	20:20:23.666	18600		150.0
528	20:20:23.681	18750		150.0
529	20:20:23.711	18900		150.0
530	20:20:23.726	19050		150.0
531	20:20:23.741	19200		150.0
532	20:20:23.756	19350		150.0
533	20:20:23.771	19500		150.0
534	20:20:23.801	19650		150.0
535	20:20:23.816	19800		150.0
536	20:20:23.831	19950		150.0
537	20:20:23.846	0		50.0
538	20:20:23.861	150		150.0
539	20:20:23.876	300		150.0
540	20:20:23.891	450		150.0
541	20:20:23.906	600		150.0
542	20:20:23.934	750		150.0
543	20:20:23.951	900		150.0
544	20:20:23.966	1050		150.0
545	20:20:23.981	1200		150.0
546	20:20:23.996	1350		150.0
547	20:20:24.010	1500		150.0
548	20:20:24.026	1650		150.0
549	20:20:24.041	1800		150.0
550	20:20:24.056	1950		150.0
551	20:20:24.071	2100		150.0
552	20:20:24.102	2250		150.0
553	20:20:24.116	2400		150.0
554	20:20:24.131	2550		150.0
555	20:20:24.147	2700		150.0
556	20:20:24.161	2850		150.0
557	20:20:24.191	3000		150.0
558	20:20:24.206	3150		150.0
559	20:20:24.220	3300		150.0
560	20:20:24.236	3450		150.0
561	20:20:24.251	3600		150.0
562	20:20:24.266	3750		150.0
563	20:20:24.281	3900		150.0
564	20:20:24.296	4050		150.0
565	20:20:24.326	4200		150.0
566	20:20:24.342	4350		150.0
567	20:20:24.356	4500		150.0
568	20:20:24.371	4650		150.0
569	20:20:24.386	4800		150.0
570	20:20:24.401	4950		150.0
571	20:20:24.416	5100		150.0
572	20:20:24.430	5250		150.0
573	20:20:24.446	5400		150.0
574	20:20:24.461	5550		150.0
575	20:20:24.492	5700		150.0
576	20:20:24.507	5850		150.0
577	20:20:24.520	6000		150.0
578	20:20:24.536	6150		150.0
579	20:20:24.551	6300		150.0
580	20:20:24.581	6450		150.0
581	20:20:24.596	6600		150.0
582	20:20:24.611	6750		150.0
583	20:20:24.626	6900		150.0
584	20:20:24.641	7050		150.0
585	20:20:24.656	7200		150.0
586	20:20:24.671	7350		150.0
587	20:20:24.686	7500		150.0
588	20:20:24.716	7650		150.0
589	20:20:24.731	7800		150.0
590	20:20:24.747	7950		150.0
591	20:20:24.761	8100		150.0
592	20:20:24.777	8250		150.0
593	20:20:24.790	8400		150.0
594	20:20:24.806	8550		150.0
595	20:20:24.821	8700		150.0
596	20:20:24.835	8850		150.0
597	20:20:24.851	9000		150.0
598	20:20:24.881	9150		150.0
599	20:20:24.896	9300		150.0
600	20:20:24.911	9450		150.0
601	20:20:24.927	9600		150.0
602	20:20:24.941	9750		150.0
603	20:20:24.971	9900		150.0
604	20:20:24.987	10050		150.0
605	20:20:25.001	10200		150.0
606	20:20:25.016	10350		150.0
607	20:20:25.031	10500		150.0
608	20:20:25.046	10650		150.0
609	20:20:25.061	10800		150.0
610	20:20:25.076	10950		150.0
611	20:20:25.106	11100		150.0
612	20:20:25.121	11250		150.0
613	20:20:25.135	11400		150.0
614	20:20:25.151	11550		150.0
615	20:20:25.166	11700		150.0
616	20:20:25.181	11850		150.0
617	20:20:25.196	12000		150.0
618	20:20:25.211	12150		150.0
619	20:20:25.226	12300		150.0
620	20:20:25.240	12450		150.0
621	20:20:25.269	12600		150.0
622	20:20:25.286	12750		150.0
623	20:20:25.301	12900		150.0
624	20:20:25.316	13050		150.0
625	20:20:25.331	13200		150.0
626	20:20:25.361	13350		150.0
627	20:20:25.376	13500		150.0
628	20:20:25.391	13650		150.0
629	20:20:25.406	13800		150.0
630	20:20:25.421	13950		150.0
631	20:20:25.436	14100		150.0
632	20:20:25.451	14250		150.0
633	20:20:25.466	14400		150.0
634	20:20:25.496	14550		150.0
635	20:20:25.511	14700		150.0
636	20:20:25.526	14850		150.0
637	20:20:25.541	15000		150.0
638	20:20:25.556	15150		150.0
639	20:20:25.571	15300		150.0
640	20:20:25.586	15450		150.0
641	20:20:25.601	15600		150.0
642	20:20:25.616	15750		150.0
643	20:20:25.632	15900		150.0
644	20:20:25.662	16050		150.0
645	20:20:25.676	16200		150.0
646	20:20:25.691	16350		150.0
647	20:20:25.706	16500		150.0
648	20:20:25.721	16650		150.0
649	20:20:25.749	16800		150.0
650	20:20:25.766	16950		150.0
651	20:20:25.781	17100		150.0
652	20:20:25.796	17250		150.0
653	20:20:25.811	17400		150.0
654	20:20:25.827	17550		150.0
655	20:20:25.841	17700		150.0
656	20:20:25.856	17850		150.0
657	20:20:25.884	18000		150.0
658	20:20:25.901	18150		150.0
659	20:20:25.916	18300		150.0
660	20:20:25.931	18450		150.0
661	20:20:25.947	18600		150.0
662	20:20:25.961	18750		150.0
663	20:20:25.976	18900		150.0
664	20:20:25.991	19050		150.0
665	20:20:26.006	19200		150.0
666	20:20:26.021	19350		150.0
667	20:20:26.051	19500		150.0
668	20:20:26.066	19650		150.0
669	20:20:26.081	19800		150.0
670	20:20:26.096	19950		150.0
671	20:20:26.111	0		50.0
672	20:20:26.126	150		150.0
673	20:20:26.141	300		150.0
674	20:20:26.156	450		150.0
675	20:20:26.171	600		150.0
676	20:20:26.201	750		150.0
677	20:20:26.216	900		150.0
678	20:20:26.231	1050		150.0
679	20:20:26.246	1200		150.0
680	20:20:26.261	1350		150.0
681	20:20:26.276	1500		150.0
682	20:20:26.291	1650		150.0
683	20:20:26.306	1800		150.0
684	20:20:26.321	1950		150.0
685	20:20:26.337	2100		150.0
686	20:20:26.365	2250		150.0
687	20:20:26.381	2400		150.0
688	20:20:26.396	2550		150.0
689	20:20:26.412	2700		150.0
690	20:20:26.427	2850		150.0
691	20:20:26.441	3000		150.0
692	20:20:26.456	3150		150.0
693	20:20:26.471	3300		150.0
694	20:20:26.486	3450		150.0
695	20:20:26.516	3600		150.0
696	20:20:26.531	3750		150.0
697	20:20:26.546	3900		150.0
698	20:20:26.561	4050		150.0
699	20:20:26.575	4200		150.0
700	20:20:26.591	4350		150.0
701	20:20:26.606	4500		150.0
702	20:20:26.621	4650		150.0
703	20:20:26.636	4800		150.0
704	20:20:26.666	4950		150.0
705	20:20:26.681	5100		150.0
706	20:20:26.696	5250		150.0
707	20:20:26.711	5400		150.0
708	20:20:26.724	5550		150.0
709	20:20:26.741	5700		150.0
710	20:20:26.756	5850		150.0
711	20:20:26.771	6000		150.0
712	20:20:26.786	6150		150.0
713	20:20:26.801	6300		150.0
714	20:20:26.831	6450		150.0
715	20:20:26.846	6600		150.0
716	20:20:26.861	6750		150.0
717	20:20:26.876	6900		150.0
718	20:20:26.891	7050		150.0
719	20:20:26.906	7200		150.0
720	20:20:26.921	7350		150.0
721	20:20:26.936	7500		150.0
722	20:20:26.951	7650		150.0
723	20:20:26.980	7800		150.0
724	20:20:26.996	7950		150.0
725	20:20:27.011	8100		150.0
726	20:20:27.027	8250		150.0
727	20:20:27.041	8400		150.0
728	20:20:27.056	8550		150.0
729	20:20:27.071	8700		150.0
730	20:20:27.086	8850		150.0
731	20:20:27.101	9000		150.0
732	20:20:27.131	9150		150.0
733	20:20:27.146	9300		150.0
734	20:20:27.161	9450		150.0
735	20:20:27.176	9600		150.0
736	20:20:27.191	9750		150.0
737	20:20:27.207	9900		150.0
738	20:20:27.221	10050		150.0
739	20:20:27.236	10200		150.0
740	20:20:27.251	10350		150.0
741	20:20:27.266	10500		150.0
742	20:20:27.296	10650		150.0
743	20:20:27.311	10800		150.0
744	20:20:27.326	10950		150.0
745	20:20:27.341	11100		150.0
746	20:20:27.371	11250		150.0
747	20:20:27.386	11400		150.0
748	20:20:27.401	11550		150.0
749	20:20:27.416	11700		150.0
750	20:20:27.431	11850		150.0
751	20:20:27.446	12000		150.0
752	20:20:27.461	12150		150.0
753	20:20:27.476	12300		150.0
754	20:20:27.490	12450		150.0
755	20:20:27.519	12600		150.0
756	20:20:27.536	12750		150.0
757	20:20:27.551	12900		150.0
758	20:20:27.566	13050		150.0
759	20:20:27.581	13200		150.0
760	20:20:27.595	13350		150.0
761	20:20:27.611	13500		150.0
762	20:20:27.627	13650		150.0
763	20:20:27.641	13800		150.0
764	20:20:27.656	13950		150.0
765	20:20:27.686	14100		150.0
766	20:20:27.701	14250		150.0
767	20:20:27.716	14400		150.0
768	20:20:27.732	14550		150.0
769	20:20:27.761	14700		150.0
770	20:20:27.776	14850		150.0
771	20:20:27.791	15000		150.0
772	20:20:27.806	15150		150.0
773	20:20:27.821	15300		150.0
774	20:20:27.836	15450		150.0
775	20:20:27.851	15600		150.0
776	20:20:27.866	15750		150.0
777	20:20:27.881	15900		150.0
778	20:20:27.910	16050		150.0
779	20:20:27.926	16200		150.0
780	20:20:27.941	16350		150.0
781	20:20:27.956	16500		150.0
782	20:20:27.971	16650		150.0
783	20:20:27.986	16800		150.0
784	20:20:28.000	16950		150.0
785	20:20:28.016	17100		150.0
786	20:20:28.031	17250		150.0
787	20:20:28.046	17400		150.0
