scan_time分析报告 - KB04122-主板固定60Hz发送2.txt
==================================================

基本统计信息:
  总数据包数: 1432
  有效scan_time数: 1432
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 149.23
  递增值标准差: 8.73
  最小递增值: 50
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [91, 225, 359, 493, 627, 761, 895, 1029, 1163, 1297]...
  平均重置间隔: 119.3 包/次

一致性评估:
  一致性评分: 0.103 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
128	19:51:29.851	5400		150.0
129	19:51:29.868	5550		150.0
130	19:51:29.896	5700		150.0
131	19:51:29.913	5850		150.0
132	19:51:29.928	6000		150.0
133	19:51:29.943	6150		150.0
134	19:51:29.958	6300		150.0
135	19:51:30.001	6450		150.0
136	19:51:30.031	6600		150.0
137	19:51:30.062	6750		150.0
138	19:51:30.063	6900		150.0
139	19:51:30.063	7050		150.0
140	19:51:30.064	7200		150.0
141	19:51:30.077	7350		150.0
142	19:51:30.093	7500		150.0
143	19:51:30.121	7650		150.0
144	19:51:30.137	7800		150.0
145	19:51:30.153	7950		150.0
146	19:51:30.153	8100		150.0
147	19:51:30.168	8250		150.0
148	19:51:30.183	8400		150.0
149	19:51:30.198	8550		150.0
150	19:51:30.213	8700		150.0
151	19:51:30.241	8850		150.0
152	19:51:30.258	9000		150.0
153	19:51:30.274	9150		150.0
154	19:51:30.289	9300		150.0
155	19:51:30.304	9450		150.0
156	19:51:30.319	9600		150.0
157	19:51:30.362	9750		150.0
158	19:51:30.379	9900		150.0
159	19:51:30.394	10050		150.0
160	19:51:30.394	10200		150.0
161	19:51:30.409	10350		150.0
162	19:51:30.424	10500		150.0
163	19:51:30.439	10650		150.0
164	19:51:30.454	10800		150.0
165	19:51:30.470	10950		150.0
166	19:51:30.484	11100		150.0
167	19:51:30.497	11250		150.0
168	19:51:30.512	11400		150.0
169	19:51:30.527	11550		150.0
170	19:51:30.556	11700		150.0
171	19:51:30.572	11850		150.0
172	19:51:30.588	12000		150.0
173	19:51:30.602	12150		150.0
174	19:51:30.618	12300		150.0
175	19:51:30.646	12450		150.0
176	19:51:30.663	12600		150.0
177	19:51:30.677	12750		150.0
178	19:51:30.692	12900		150.0
179	19:51:30.709	13050		150.0
180	19:51:30.724	13200		150.0
181	19:51:30.739	13350		150.0
182	19:51:30.754	13500		150.0
183	19:51:30.769	13650		150.0
184	19:51:30.812	13800		150.0
185	19:51:30.829	13950		150.0
186	19:51:30.844	14100		150.0
187	19:51:30.859	14250		150.0
188	19:51:30.874	14400		150.0
189	19:51:30.889	14550		150.0
190	19:51:30.947	14700		150.0
191	19:51:30.964	14850		150.0
192	19:51:30.993	15000		150.0
193	19:51:30.993	15150		150.0
194	19:51:30.993	15300		150.0
195	19:51:30.995	15450		150.0
196	19:51:31.024	15600		150.0
197	19:51:31.039	15750		150.0
198	19:51:31.054	15900		150.0
199	19:51:31.070	16050		150.0
200	19:51:31.084	16200		150.0
201	19:51:31.098	16350		150.0
202	19:51:31.114	16500		150.0
203	19:51:31.129	16650		150.0
204	19:51:31.159	16800		150.0
205	19:51:31.174	16950		150.0
206	19:51:31.189	17100		150.0
207	19:51:31.217	17250		150.0
208	19:51:31.234	17400		150.0
209	19:51:31.249	17550		150.0
210	19:51:31.249	17700		150.0
211	19:51:31.249	17850		150.0
212	19:51:31.264	18000		150.0
213	19:51:31.279	18150		150.0
214	19:51:31.294	18300		150.0
215	19:51:31.308	18450		150.0
216	19:51:31.337	18600		150.0
217	19:51:31.354	18750		150.0
218	19:51:31.412	18900		150.0
219	19:51:31.429	19050		150.0
220	19:51:31.459	19200		150.0
221	19:51:31.459	19350		150.0
222	19:51:31.459	19500		150.0
223	19:51:31.459	19650		150.0
224	19:51:31.474	19800		150.0
225	19:51:31.489	19950		150.0
226	19:51:31.532	0		50.0
227	19:51:31.549	150		150.0
228	19:51:31.549	300		150.0
229	19:51:31.549	450		150.0
230	19:51:31.579	600		150.0
231	19:51:31.594	750		150.0
232	19:51:31.609	900		150.0
233	19:51:31.637	1050		150.0
234	19:51:31.654	1200		150.0
235	19:51:31.670	1350		150.0
236	19:51:31.685	1500		150.0
237	19:51:31.713	1650		150.0
238	19:51:31.729	1800		150.0
239	19:51:31.744	1950		150.0
240	19:51:31.759	2100		150.0
241	19:51:31.802	2250		150.0
242	19:51:31.818	2400		150.0
243	19:51:31.834	2550		150.0
244	19:51:31.834	2700		150.0
245	19:51:31.834	2850		150.0
246	19:51:31.834	3000		150.0
247	19:51:31.862	3150		150.0
248	19:51:31.879	3300		150.0
249	19:51:31.894	3450		150.0
250	19:51:31.909	3600		150.0
251	19:51:31.952	3750		150.0
252	19:51:31.969	3900		150.0
253	19:51:31.969	4050		150.0
254	19:51:31.969	4200		150.0
255	19:51:31.984	4350		150.0
256	19:51:31.998	4500		150.0
257	19:51:32.027	4650		150.0
258	19:51:32.044	4800		150.0
259	19:51:32.059	4950		150.0
260	19:51:32.074	5100		150.0
261	19:51:32.089	5250		150.0
262	19:51:32.104	5400		150.0
263	19:51:32.132	5550		150.0
264	19:51:32.149	5700		150.0
265	19:51:32.164	5850		150.0
266	19:51:32.192	6000		150.0
267	19:51:32.209	6150		150.0
268	19:51:32.224	6300		150.0
269	19:51:32.252	6450		150.0
270	19:51:32.270	6600		150.0
271	19:51:32.284	6750		150.0
272	19:51:32.284	6900		150.0
273	19:51:32.284	7050		150.0
274	19:51:32.299	7200		150.0
275	19:51:32.314	7350		150.0
276	19:51:32.357	7500		150.0
277	19:51:32.374	7650		150.0
278	19:51:32.389	7800		150.0
279	19:51:32.419	7950		150.0
280	19:51:32.433	8100		150.0
281	19:51:32.449	8250		150.0
282	19:51:32.449	8400		150.0
283	19:51:32.449	8550		150.0
284	19:51:32.464	8700		150.0
285	19:51:32.479	8850		150.0
286	19:51:32.509	9000		150.0
287	19:51:32.524	9150		150.0
288	19:51:32.539	9300		150.0
289	19:51:32.554	9450		150.0
290	19:51:32.569	9600		150.0
291	19:51:32.584	9750		150.0
292	19:51:32.599	9900		150.0
293	19:51:32.657	10050		150.0
294	19:51:32.674	10200		150.0
295	19:51:32.689	10350		150.0
296	19:51:32.689	10500		150.0
297	19:51:32.689	10650		150.0
298	19:51:32.704	10800		150.0
299	19:51:32.762	10950		150.0
300	19:51:32.779	11100		150.0
301	19:51:32.794	11250		150.0
302	19:51:32.794	11400		150.0
303	19:51:32.809	11550		150.0
304	19:51:32.824	11700		150.0
305	19:51:32.838	11850		150.0
306	19:51:32.854	12000		150.0
307	19:51:32.869	12150		150.0
308	19:51:32.884	12300		150.0
309	19:51:32.899	12450		150.0
310	19:51:32.914	12600		150.0
311	19:51:32.929	12750		150.0
312	19:51:32.943	12900		150.0
313	19:51:32.971	13050		150.0
314	19:51:32.989	13200		150.0
315	19:51:33.004	13350		150.0
316	19:51:33.019	13500		150.0
317	19:51:33.033	13650		150.0
318	19:51:33.061	13800		150.0
319	19:51:33.079	13950		150.0
320	19:51:33.122	14100		150.0
321	19:51:33.139	14250		150.0
322	19:51:33.154	14400		150.0
323	19:51:33.154	14550		150.0
324	19:51:33.154	14700		150.0
325	19:51:33.154	14850		150.0
326	19:51:33.169	15000		150.0
327	19:51:33.197	15150		150.0
328	19:51:33.214	15300		150.0
329	19:51:33.257	15450		150.0
330	19:51:33.274	15600		150.0
331	19:51:33.289	15750		150.0
332	19:51:33.304	15900		150.0
333	19:51:33.319	16050		150.0
334	19:51:33.334	16200		150.0
335	19:51:33.348	16350		150.0
336	19:51:33.376	16500		150.0
337	19:51:33.393	16650		150.0
338	19:51:33.393	16800		150.0
339	19:51:33.394	16950		150.0
340	19:51:33.407	17100		150.0
341	19:51:33.436	17250		150.0
342	19:51:33.453	17400		150.0
343	19:51:33.482	17550		150.0
344	19:51:33.497	17700		150.0
345	19:51:33.526	17850		150.0
346	19:51:33.542	18000		150.0
347	19:51:33.558	18150		150.0
348	19:51:33.558	18300		150.0
349	19:51:33.558	18450		150.0
350	19:51:33.601	18600		150.0
351	19:51:33.617	18750		150.0
352	19:51:33.632	18900		150.0
353	19:51:33.647	19050		150.0
354	19:51:33.662	19200		150.0
355	19:51:33.678	19350		150.0
356	19:51:33.692	19500		150.0
357	19:51:33.707	19650		150.0
358	19:51:33.722	19800		150.0
359	19:51:33.782	19950		150.0
360	19:51:33.798	0		50.0
361	19:51:33.813	150		150.0
362	19:51:33.813	300		150.0
363	19:51:33.815	450		150.0
364	19:51:33.827	600		150.0
365	19:51:33.843	750		150.0
366	19:51:33.871	900		150.0
367	19:51:33.888	1050		150.0
368	19:51:33.902	1200		150.0
369	19:51:33.917	1350		150.0
370	19:51:33.932	1500		150.0
371	19:51:33.947	1650		150.0
372	19:51:33.962	1800		150.0
373	19:51:33.991	1950		150.0
374	19:51:34.022	2100		150.0
375	19:51:34.038	2250		150.0
376	19:51:34.038	2400		150.0
377	19:51:34.053	2550		150.0
378	19:51:34.053	2700		150.0
379	19:51:34.068	2850		150.0
380	19:51:34.083	3000		150.0
381	19:51:34.098	3150		150.0
382	19:51:34.112	3300		150.0
383	19:51:34.156	3450		150.0
384	19:51:34.172	3600		150.0
385	19:51:34.188	3750		150.0
386	19:51:34.188	3900		150.0
387	19:51:34.188	4050		150.0
388	19:51:34.216	4200		150.0
389	19:51:34.233	4350		150.0
390	19:51:34.247	4500		150.0
391	19:51:34.262	4650		150.0
392	19:51:34.277	4800		150.0
393	19:51:34.292	4950		150.0
394	19:51:34.321	5100		150.0
395	19:51:34.337	5250		150.0
396	19:51:34.352	5400		150.0
397	19:51:34.368	5550		150.0
398	19:51:34.396	5700		150.0
399	19:51:34.413	5850		150.0
400	19:51:34.427	6000		150.0
401	19:51:34.456	6150		150.0
402	19:51:34.486	6300		150.0
403	19:51:34.503	6450		150.0
404	19:51:34.503	6600		150.0
405	19:51:34.503	6750		150.0
406	19:51:34.504	6900		150.0
407	19:51:34.546	7050		150.0
408	19:51:34.576	7200		150.0
409	19:51:34.592	7350		150.0
410	19:51:34.608	7500		150.0
411	19:51:34.608	7650		150.0
412	19:51:34.608	7800		150.0
413	19:51:34.622	7950		150.0
414	19:51:34.637	8100		150.0
415	19:51:34.652	8250		150.0
416	19:51:34.682	8400		150.0
417	19:51:34.711	8550		150.0
418	19:51:34.727	8700		150.0
419	19:51:34.742	8850		150.0
420	19:51:34.757	9000		150.0
421	19:51:34.772	9150		150.0
422	19:51:34.801	9300		150.0
423	19:51:34.817	9450		150.0
424	19:51:34.833	9600		150.0
425	19:51:34.848	9750		150.0
426	19:51:34.876	9900		150.0
427	19:51:34.893	10050		150.0
428	19:51:34.908	10200		150.0
429	19:51:34.908	10350		150.0
430	19:51:34.908	10500		150.0
431	19:51:34.923	10650		150.0
432	19:51:34.938	10800		150.0
433	19:51:34.952	10950		150.0
434	19:51:35.012	11100		150.0
435	19:51:35.027	11250		150.0
436	19:51:35.043	11400		150.0
437	19:51:35.058	11550		150.0
438	19:51:35.058	11700		150.0
439	19:51:35.072	11850		150.0
440	19:51:35.116	12000		150.0
441	19:51:35.133	12150		150.0
442	19:51:35.133	12300		150.0
443	19:51:35.133	12450		150.0
444	19:51:35.147	12600		150.0
445	19:51:35.162	12750		150.0
446	19:51:35.177	12900		150.0
447	19:51:35.192	13050		150.0
448	19:51:35.208	13200		150.0
449	19:51:35.223	13350		150.0
450	19:51:35.238	13500		150.0
451	19:51:35.267	13650		150.0
452	19:51:35.283	13800		150.0
453	19:51:35.297	13950		150.0
454	19:51:35.312	14100		150.0
455	19:51:35.327	14250		150.0
456	19:51:35.343	14400		150.0
457	19:51:35.358	14550		150.0
458	19:51:35.372	14700		150.0
459	19:51:35.388	14850		150.0
460	19:51:35.446	15000		150.0
461	19:51:35.462	15150		150.0
462	19:51:35.478	15300		150.0
463	19:51:35.478	15450		150.0
464	19:51:35.478	15600		150.0
465	19:51:35.493	15750		150.0
466	19:51:35.521	15900		150.0
467	19:51:35.537	16050		150.0
468	19:51:35.552	16200		150.0
469	19:51:35.568	16350		150.0
470	19:51:35.583	16500		150.0
471	19:51:35.612	16650		150.0
472	19:51:35.627	16800		150.0
473	19:51:35.643	16950		150.0
474	19:51:35.658	17100		150.0
475	19:51:35.673	17250		150.0
476	19:51:35.701	17400		150.0
477	19:51:35.731	17550		150.0
478	19:51:35.748	17700		150.0
479	19:51:35.748	17850		150.0
480	19:51:35.748	18000		150.0
481	19:51:35.762	18150		150.0
482	19:51:35.777	18300		150.0
483	19:51:35.792	18450		150.0
484	19:51:35.807	18600		150.0
485	19:51:35.836	18750		150.0
486	19:51:35.852	18900		150.0
487	19:51:35.868	19050		150.0
488	19:51:35.883	19200		150.0
489	19:51:35.897	19350		150.0
490	19:51:35.912	19500		150.0
491	19:51:35.927	19650		150.0
492	19:51:35.943	19800		150.0
493	19:51:35.986	19950		150.0
494	19:51:36.002	0		50.0
495	19:51:36.018	150		150.0
496	19:51:36.018	300		150.0
497	19:51:36.018	450		150.0
498	19:51:36.033	600		150.0
499	19:51:36.076	750		150.0
500	19:51:36.092	900		150.0
501	19:51:36.107	1050		150.0
502	19:51:36.122	1200		150.0
503	19:51:36.137	1350		150.0
504	19:51:36.152	1500		150.0
505	19:51:36.168	1650		150.0
506	19:51:36.183	1800		150.0
507	19:51:36.197	1950		150.0
508	19:51:36.213	2100		150.0
509	19:51:36.241	2250		150.0
510	19:51:36.257	2400		150.0
511	19:51:36.286	2550		150.0
512	19:51:36.302	2700		150.0
513	19:51:36.317	2850		150.0
514	19:51:36.332	3000		150.0
515	19:51:36.347	3150		150.0
516	19:51:36.362	3300		150.0
517	19:51:36.377	3450		150.0
518	19:51:36.406	3600		150.0
519	19:51:36.436	3750		150.0
520	19:51:36.453	3900		150.0
521	19:51:36.453	4050		150.0
522	19:51:36.453	4200		150.0
523	19:51:36.468	4350		150.0
524	19:51:36.483	4500		150.0
525	19:51:36.497	4650		150.0
526	19:51:36.512	4800		150.0
527	19:51:36.528	4950		150.0
528	19:51:36.543	5100		150.0
529	19:51:36.557	5250		150.0
530	19:51:36.572	5400		150.0
531	19:51:36.601	5550		150.0
532	19:51:36.617	5700		150.0
533	19:51:36.632	5850		150.0
534	19:51:36.647	6000		150.0
535	19:51:36.706	6150		150.0
536	19:51:36.736	6300		150.0
537	19:51:36.753	6450		150.0
538	19:51:36.753	6600		150.0
539	19:51:36.753	6750		150.0
540	19:51:36.754	6900		150.0
541	19:51:36.768	7050		150.0
542	19:51:36.796	7200		150.0
543	19:51:36.813	7350		150.0
544	19:51:36.827	7500		150.0
545	19:51:36.842	7650		150.0
546	19:51:36.857	7800		150.0
547	19:51:36.872	7950		150.0
548	19:51:36.887	8100		150.0
549	19:51:36.902	8250		150.0
550	19:51:36.917	8400		150.0
551	19:51:36.932	8550		150.0
552	19:51:36.961	8700		150.0
553	19:51:36.977	8850		150.0
554	19:51:36.992	9000		150.0
555	19:51:37.007	9150		150.0
556	19:51:37.022	9300		150.0
557	19:51:37.038	9450		150.0
558	19:51:37.052	9600		150.0
559	19:51:37.068	9750		150.0
560	19:51:37.083	9900		150.0
561	19:51:37.097	10050		150.0
562	19:51:37.112	10200		150.0
563	19:51:37.127	10350		150.0
564	19:51:37.156	10500		150.0
565	19:51:37.186	10650		150.0
566	19:51:37.202	10800		150.0
567	19:51:37.217	10950		150.0
568	19:51:37.233	11100		150.0
569	19:51:37.247	11250		150.0
570	19:51:37.262	11400		150.0
571	19:51:37.277	11550		150.0
572	19:51:37.292	11700		150.0
573	19:51:37.321	11850		150.0
574	19:51:37.367	12000		150.0
575	19:51:37.383	12150		150.0
576	19:51:37.413	12300		150.0
577	19:51:37.413	12450		150.0
578	19:51:37.413	12600		150.0
579	19:51:37.414	12750		150.0
580	19:51:37.427	12900		150.0
581	19:51:37.456	13050		150.0
582	19:51:37.472	13200		150.0
583	19:51:37.487	13350		150.0
584	19:51:37.503	13500		150.0
585	19:51:37.517	13650		150.0
586	19:51:37.532	13800		150.0
587	19:51:37.547	13950		150.0
588	19:51:37.562	14100		150.0
589	19:51:37.577	14250		150.0
590	19:51:37.592	14400		150.0
591	19:51:37.607	14550		150.0
592	19:51:37.622	14700		150.0
593	19:51:37.637	14850		150.0
594	19:51:37.652	15000		150.0
595	19:51:37.668	15150		150.0
596	19:51:37.683	15300		150.0
597	19:51:37.726	15450		150.0
598	19:51:37.743	15600		150.0
599	19:51:37.758	15750		150.0
600	19:51:37.772	15900		150.0
601	19:51:37.801	16050		150.0
602	19:51:37.817	16200		150.0
603	19:51:37.833	16350		150.0
604	19:51:37.833	16500		150.0
605	19:51:37.847	16650		150.0
606	19:51:37.862	16800		150.0
607	19:51:37.877	16950		150.0
608	19:51:37.892	17100		150.0
609	19:51:37.921	17250		150.0
610	19:51:37.937	17400		150.0
611	19:51:37.952	17550		150.0
612	19:51:37.982	17700		150.0
613	19:51:37.997	17850		150.0
614	19:51:38.012	18000		150.0
615	19:51:38.027	18150		150.0
616	19:51:38.043	18300		150.0
617	19:51:38.071	18450		150.0
618	19:51:38.101	18600		150.0
619	19:51:38.118	18750		150.0
620	19:51:38.118	18900		150.0
621	19:51:38.119	19050		150.0
622	19:51:38.120	19200		150.0
623	19:51:38.132	19350		150.0
624	19:51:38.147	19500		150.0
625	19:51:38.177	19650		150.0
626	19:51:38.221	19800		150.0
627	19:51:38.237	19950		150.0
628	19:51:38.252	0		50.0
629	19:51:38.268	150		150.0
630	19:51:38.283	300		150.0
631	19:51:38.297	450		150.0
632	19:51:38.312	600		150.0
633	19:51:38.341	750		150.0
634	19:51:38.358	900		150.0
635	19:51:38.387	1050		150.0
636	19:51:38.388	1200		150.0
637	19:51:38.403	1350		150.0
638	19:51:38.403	1500		150.0
639	19:51:38.417	1650		150.0
640	19:51:38.432	1800		150.0
641	19:51:38.447	1950		150.0
642	19:51:38.462	2100		150.0
643	19:51:38.477	2250		150.0
644	19:51:38.492	2400		150.0
645	19:51:38.508	2550		150.0
646	19:51:38.536	2700		150.0
647	19:51:38.552	2850		150.0
648	19:51:38.582	3000		150.0
649	19:51:38.597	3150		150.0
650	19:51:38.612	3300		150.0
651	19:51:38.627	3450		150.0
652	19:51:38.643	3600		150.0
653	19:51:38.657	3750		150.0
654	19:51:38.672	3900		150.0
655	19:51:38.687	4050		150.0
656	19:51:38.702	4200		150.0
657	19:51:38.717	4350		150.0
658	19:51:38.732	4500		150.0
659	19:51:38.747	4650		150.0
660	19:51:38.762	4800		150.0
661	19:51:38.777	4950		150.0
662	19:51:38.792	5100		150.0
663	19:51:38.821	5250		150.0
664	19:51:38.837	5400		150.0
665	19:51:38.853	5550		150.0
666	19:51:38.868	5700		150.0
667	19:51:38.883	5850		150.0
668	19:51:38.897	6000		150.0
669	19:51:38.912	6150		150.0
670	19:51:38.941	6300		150.0
671	19:51:38.957	6450		150.0
672	19:51:38.972	6600		150.0
673	19:51:38.987	6750		150.0
674	19:51:39.002	6900		150.0
675	19:51:39.017	7050		150.0
676	19:51:39.032	7200		150.0
677	19:51:39.047	7350		150.0
678	19:51:39.062	7500		150.0
679	19:51:39.077	7650		150.0
680	19:51:39.121	7800		150.0
681	19:51:39.151	7950		150.0
682	19:51:39.168	8100		150.0
683	19:51:39.197	8250		150.0
684	19:51:39.198	8400		150.0
685	19:51:39.198	8550		150.0
686	19:51:39.199	8700		150.0
687	19:51:39.212	8850		150.0
688	19:51:39.256	9000		150.0
689	19:51:39.272	9150		150.0
690	19:51:39.288	9300		150.0
691	19:51:39.316	9450		150.0
692	19:51:39.333	9600		150.0
693	19:51:39.348	9750		150.0
694	19:51:39.348	9900		150.0
695	19:51:39.348	10050		150.0
696	19:51:39.362	10200		150.0
697	19:51:39.378	10350		150.0
698	19:51:39.393	10500		150.0
699	19:51:39.421	10650		150.0
700	19:51:39.451	10800		150.0
701	19:51:39.468	10950		150.0
702	19:51:39.483	11100		150.0
703	19:51:39.497	11250		150.0
704	19:51:39.512	11400		150.0
705	19:51:39.527	11550		150.0
706	19:51:39.556	11700		150.0
707	19:51:39.572	11850		150.0
708	19:51:39.587	12000		150.0
709	19:51:39.616	12150		150.0
710	19:51:39.661	12300		150.0
711	19:51:39.678	12450		150.0
712	19:51:39.678	12600		150.0
713	19:51:39.678	12750		150.0
714	19:51:39.679	12900		150.0
715	19:51:39.692	13050		150.0
716	19:51:39.707	13200		150.0
717	19:51:39.723	13350		150.0
718	19:51:39.737	13500		150.0
719	19:51:39.752	13650		150.0
720	19:51:39.768	13800		150.0
721	19:51:39.783	13950		150.0
722	19:51:39.797	14100		150.0
723	19:51:39.826	14250		150.0
724	19:51:39.842	14400		150.0
725	19:51:39.857	14550		150.0
726	19:51:39.873	14700		150.0
727	19:51:39.887	14850		150.0
728	19:51:39.902	15000		150.0
729	19:51:39.917	15150		150.0
730	19:51:39.932	15300		150.0
731	19:51:39.947	15450		150.0
732	19:51:39.962	15600		150.0
733	19:51:39.977	15750		150.0
734	19:51:39.993	15900		150.0
735	19:51:40.007	16050		150.0
736	19:51:40.036	16200		150.0
737	19:51:40.052	16350		150.0
738	19:51:40.068	16500		150.0
739	19:51:40.083	16650		150.0
740	19:51:40.097	16800		150.0
741	19:51:40.112	16950		150.0
742	19:51:40.128	17100		150.0
743	19:51:40.143	17250		150.0
744	19:51:40.157	17400		150.0
745	19:51:40.186	17550		150.0
746	19:51:40.203	17700		150.0
747	19:51:40.217	17850		150.0
748	19:51:40.233	18000		150.0
749	19:51:40.248	18150		150.0
750	19:51:40.276	18300		150.0
751	19:51:40.292	18450		150.0
752	19:51:40.307	18600		150.0
753	19:51:40.322	18750		150.0
754	19:51:40.337	18900		150.0
755	19:51:40.354	19050		150.0
756	19:51:40.369	19200		150.0
757	19:51:40.384	19350		150.0
758	19:51:40.399	19500		150.0
759	19:51:40.414	19650		150.0
760	19:51:40.429	19800		150.0
761	19:51:40.444	19950		150.0
762	19:51:40.459	0		50.0
763	19:51:40.474	150		150.0
764	19:51:40.504	300		150.0
765	19:51:40.518	450		150.0
766	19:51:40.547	600		150.0
767	19:51:40.564	750		150.0
768	19:51:40.579	900		150.0
769	19:51:40.594	1050		150.0
770	19:51:40.609	1200		150.0
771	19:51:40.623	1350		150.0
772	19:51:40.639	1500		150.0
773	19:51:40.654	1650		150.0
774	19:51:40.685	1800		150.0
775	19:51:40.699	1950		150.0
776	19:51:40.714	2100		150.0
777	19:51:40.728	2250		150.0
778	19:51:40.744	2400		150.0
779	19:51:40.774	2550		150.0
780	19:51:40.789	2700		150.0
781	19:51:40.804	2850		150.0
782	19:51:40.804	3000		150.0
783	19:51:40.819	3150		150.0
784	19:51:40.834	3300		150.0
785	19:51:40.862	3450		150.0
786	19:51:40.879	3600		150.0
787	19:51:40.894	3750		150.0
