scan_time分析报告 - baseus-主板固定60Hz发送1.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 150.00
  递增值标准差: 0.00
  最小递增值: 150
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 1.000 (1.0为完美一致)
  评估结果: 优秀 - scan_time递增非常稳定

详细数据:
序号	时间戳		scan_time	递增值
711	20:10:07.831	6000		150.0
712	20:10:07.846	6150		150.0
713	20:10:07.861	6300		150.0
714	20:10:07.876	6450		150.0
715	20:10:07.891	6600		150.0
716	20:10:07.906	6750		150.0
717	20:10:07.921	6900		150.0
718	20:10:07.936	7050		150.0
719	20:10:07.951	7200		150.0
720	20:10:07.981	7350		150.0
721	20:10:07.996	7500		150.0
722	20:10:08.011	7650		150.0
723	20:10:08.026	7800		150.0
724	20:10:08.041	7950		150.0
725	20:10:08.056	8100		150.0
726	20:10:08.071	8250		150.0
727	20:10:08.086	8400		150.0
728	20:10:08.101	8550		150.0
729	20:10:08.116	8700		150.0
730	20:10:08.146	8850		150.0
731	20:10:08.161	9000		150.0
732	20:10:08.176	9150		150.0
733	20:10:08.190	9300		150.0
734	20:10:08.206	9450		150.0
735	20:10:08.236	9600		150.0
736	20:10:08.251	9750		150.0
737	20:10:08.266	9900		150.0
738	20:10:08.279	10050		150.0
739	20:10:08.296	10200		150.0
740	20:10:08.311	10350		150.0
741	20:10:08.326	10500		150.0
742	20:10:08.341	10650		150.0
743	20:10:08.371	10800		150.0
744	20:10:08.384	10950		150.0
745	20:10:08.401	11100		150.0
746	20:10:08.414	11250		150.0
747	20:10:08.431	11400		150.0
748	20:10:08.446	11550		150.0
749	20:10:08.461	11700		150.0
750	20:10:08.476	11850		150.0
751	20:10:08.490	12000		150.0
752	20:10:08.518	12150		150.0
753	20:10:08.549	12300		150.0
754	20:10:08.566	12450		150.0
755	20:10:08.581	12600		150.0
756	20:10:08.596	12750		150.0
757	20:10:08.611	12900		150.0
758	20:10:08.626	13050		150.0
759	20:10:08.641	13200		150.0
760	20:10:08.656	13350		150.0
761	20:10:08.671	13500		150.0
762	20:10:08.686	13650		150.0
763	20:10:08.701	13800		150.0
764	20:10:08.716	13950		150.0
765	20:10:08.759	14100		150.0
766	20:10:08.776	14250		150.0
767	20:10:08.790	14400		150.0
768	20:10:08.790	14550		150.0
769	20:10:08.790	14700		150.0
770	20:10:08.806	14850		150.0
771	20:10:08.836	15000		150.0
772	20:10:08.851	15150		150.0
773	20:10:08.866	15300		150.0
774	20:10:08.881	15450		150.0
775	20:10:08.894	15600		150.0
776	20:10:08.911	15750		150.0
777	20:10:08.926	15900		150.0
778	20:10:08.941	16050		150.0
779	20:10:08.971	16200		150.0
780	20:10:08.986	16350		150.0
781	20:10:08.999	16500		150.0
782	20:10:09.016	16650		150.0
783	20:10:09.031	16800		150.0
784	20:10:09.047	16950		150.0
785	20:10:09.061	17100		150.0
786	20:10:09.076	17250		150.0
787	20:10:09.091	17400		150.0
788	20:10:09.105	17550		150.0
789	20:10:09.120	17700		150.0
790	20:10:09.148	17850		150.0
791	20:10:09.166	18000		150.0
792	20:10:09.181	18150		150.0
793	20:10:09.196	18300		150.0
794	20:10:09.211	18450		150.0
795	20:10:09.226	18600		150.0
796	20:10:09.241	18750		150.0
797	20:10:09.256	18900		150.0
798	20:10:09.271	19050		150.0
799	20:10:09.301	19200		150.0
800	20:10:09.316	19350		150.0
801	20:10:09.331	19500		150.0
802	20:10:09.346	19650		150.0
803	20:10:09.376	19800		150.0
804	20:10:09.391	19950		150.0
805	20:10:09.405	0		150.0
806	20:10:09.419	150		150.0
807	20:10:09.436	300		150.0
808	20:10:09.451	450		150.0
809	20:10:09.481	600		150.0
810	20:10:09.496	750		150.0
811	20:10:09.509	900		150.0
812	20:10:09.526	1050		150.0
813	20:10:09.541	1200		150.0
814	20:10:09.556	1350		150.0
815	20:10:09.571	1500		150.0
816	20:10:09.586	1650		150.0
817	20:10:09.601	1800		150.0
818	20:10:09.614	1950		150.0
819	20:10:09.631	2100		150.0
820	20:10:09.646	2250		150.0
821	20:10:09.676	2400		150.0
822	20:10:09.691	2550		150.0
823	20:10:09.706	2700		150.0
824	20:10:09.721	2850		150.0
825	20:10:09.736	3000		150.0
826	20:10:09.751	3150		150.0
827	20:10:09.765	3300		150.0
828	20:10:09.781	3450		150.0
829	20:10:09.795	3600		150.0
830	20:10:09.811	3750		150.0
831	20:10:09.825	3900		150.0
832	20:10:09.841	4050		150.0
833	20:10:09.871	4200		150.0
834	20:10:09.886	4350		150.0
835	20:10:09.901	4500		150.0
836	20:10:09.916	4650		150.0
837	20:10:09.931	4800		150.0
838	20:10:09.946	4950		150.0
839	20:10:09.961	5100		150.0
840	20:10:09.976	5250		150.0
841	20:10:10.005	5400		150.0
842	20:10:10.020	5550		150.0
843	20:10:10.036	5700		150.0
844	20:10:10.050	5850		150.0
845	20:10:10.081	6000		150.0
846	20:10:10.096	6150		150.0
847	20:10:10.110	6300		150.0
848	20:10:10.124	6450		150.0
849	20:10:10.141	6600		150.0
850	20:10:10.156	6750		150.0
851	20:10:10.170	6900		150.0
852	20:10:10.186	7050		150.0
853	20:10:10.216	7200		150.0
854	20:10:10.230	7350		150.0
855	20:10:10.246	7500		150.0
856	20:10:10.261	7650		150.0
857	20:10:10.276	7800		150.0
858	20:10:10.291	7950		150.0
859	20:10:10.306	8100		150.0
860	20:10:10.321	8250		150.0
861	20:10:10.336	8400		150.0
862	20:10:10.351	8550		150.0
863	20:10:10.366	8700		150.0
864	20:10:10.409	8850		150.0
865	20:10:10.426	9000		150.0
866	20:10:10.441	9150		150.0
867	20:10:10.456	9300		150.0
868	20:10:10.471	9450		150.0
869	20:10:10.486	9600		150.0
870	20:10:10.501	9750		150.0
871	20:10:10.516	9900		150.0
872	20:10:10.531	10050		150.0
873	20:10:10.546	10200		150.0
874	20:10:10.561	10350		150.0
875	20:10:10.576	10500		150.0
876	20:10:10.590	10650		150.0
877	20:10:10.606	10800		150.0
878	20:10:10.621	10950		150.0
879	20:10:10.635	11100		150.0
880	20:10:10.651	11250		150.0
881	20:10:10.666	11400		150.0
882	20:10:10.696	11550		150.0
883	20:10:10.711	11700		150.0
884	20:10:10.726	11850		150.0
885	20:10:10.756	12000		150.0
886	20:10:10.771	12150		150.0
887	20:10:10.786	12300		150.0
888	20:10:10.801	12450		150.0
889	20:10:10.816	12600		150.0
890	20:10:10.831	12750		150.0
891	20:10:10.846	12900		150.0
892	20:10:10.861	13050		150.0
893	20:10:10.876	13200		150.0
894	20:10:10.891	13350		150.0
895	20:10:10.906	13500		150.0
896	20:10:10.921	13650		150.0
897	20:10:10.936	13800		150.0
898	20:10:10.951	13950		150.0
899	20:10:10.966	14100		150.0
900	20:10:10.981	14250		150.0
901	20:10:11.011	14400		150.0
902	20:10:11.026	14550		150.0
903	20:10:11.041	14700		150.0
904	20:10:11.056	14850		150.0
905	20:10:11.071	15000		150.0
906	20:10:11.086	15150		150.0
907	20:10:11.101	15300		150.0
908	20:10:11.116	15450		150.0
909	20:10:11.131	15600		150.0
910	20:10:11.161	15750		150.0
911	20:10:11.176	15900		150.0
912	20:10:11.191	16050		150.0
913	20:10:11.206	16200		150.0
914	20:10:11.221	16350		150.0
915	20:10:11.236	16500		150.0
916	20:10:11.249	16650		150.0
917	20:10:11.266	16800		150.0
918	20:10:11.281	16950		150.0
919	20:10:11.296	17100		150.0
920	20:10:11.326	17250		150.0
921	20:10:11.341	17400		150.0
922	20:10:11.355	17550		150.0
923	20:10:11.371	17700		150.0
924	20:10:11.386	17850		150.0
925	20:10:11.401	18000		150.0
926	20:10:11.416	18150		150.0
927	20:10:11.431	18300		150.0
928	20:10:11.446	18450		150.0
929	20:10:11.476	18600		150.0
930	20:10:11.491	18750		150.0
931	20:10:11.521	18900		150.0
932	20:10:11.536	19050		150.0
933	20:10:11.550	19200		150.0
934	20:10:11.566	19350		150.0
935	20:10:11.581	19500		150.0
936	20:10:11.596	19650		150.0
937	20:10:11.611	19800		150.0
938	20:10:11.626	19950		150.0
939	20:10:11.642	0		150.0
940	20:10:11.655	150		150.0
941	20:10:11.671	300		150.0
942	20:10:11.686	450		150.0
943	20:10:11.701	600		150.0
944	20:10:11.731	750		150.0
945	20:10:11.746	900		150.0
946	20:10:11.760	1050		150.0
947	20:10:11.776	1200		150.0
948	20:10:11.791	1350		150.0
949	20:10:11.806	1500		150.0
950	20:10:11.821	1650		150.0
951	20:10:11.836	1800		150.0
952	20:10:11.851	1950		150.0
953	20:10:11.864	2100		150.0
954	20:10:11.881	2250		150.0
955	20:10:11.896	2400		150.0
956	20:10:11.911	2550		150.0
957	20:10:11.954	2700		150.0
958	20:10:11.969	2850		150.0
959	20:10:11.986	3000		150.0
960	20:10:12.001	3150		150.0
961	20:10:12.016	3300		150.0
962	20:10:12.031	3450		150.0
963	20:10:12.046	3600		150.0
964	20:10:12.061	3750		150.0
965	20:10:12.076	3900		150.0
966	20:10:12.091	4050		150.0
967	20:10:12.106	4200		150.0
968	20:10:12.121	4350		150.0
969	20:10:12.136	4500		150.0
970	20:10:12.151	4650		150.0
971	20:10:12.166	4800		150.0
972	20:10:12.181	4950		150.0
973	20:10:12.196	5100		150.0
974	20:10:12.211	5250		150.0
975	20:10:12.225	5400		150.0
976	20:10:12.253	5550		150.0
977	20:10:12.271	5700		150.0
978	20:10:12.286	5850		150.0
979	20:10:12.301	6000		150.0
980	20:10:12.316	6150		150.0
981	20:10:12.346	6300		150.0
982	20:10:12.346	6450		150.0
983	20:10:12.375	6600		150.0
984	20:10:12.391	6750		150.0
985	20:10:12.406	6900		150.0
986	20:10:12.421	7050		150.0
987	20:10:12.436	7200		150.0
988	20:10:12.451	7350		150.0
989	20:10:12.479	7500		150.0
990	20:10:12.496	7650		150.0
991	20:10:12.511	7800		150.0
992	20:10:12.526	7950		150.0
993	20:10:12.541	8100		150.0
994	20:10:12.556	8250		150.0
995	20:10:12.571	8400		150.0
996	20:10:12.586	8550		150.0
997	20:10:12.601	8700		150.0
998	20:10:12.616	8850		150.0
999	20:10:12.646	9000		150.0
1000	20:10:12.661	9150		150.0
1001	20:10:12.676	9300		150.0
1002	20:10:12.690	9450		150.0
1003	20:10:12.706	9600		150.0
1004	20:10:12.721	9750		150.0
1005	20:10:12.736	9900		150.0
1006	20:10:12.751	10050		150.0
1007	20:10:12.766	10200		150.0
1008	20:10:12.796	10350		150.0
1009	20:10:12.811	10500		150.0
1010	20:10:12.826	10650		150.0
1011	20:10:12.841	10800		150.0
1012	20:10:12.855	10950		150.0
1013	20:10:12.871	11100		150.0
1014	20:10:12.885	11250		150.0
1015	20:10:12.901	11400		150.0
1016	20:10:12.916	11550		150.0
1017	20:10:12.946	11700		150.0
1018	20:10:12.961	11850		150.0
1019	20:10:12.976	12000		150.0
1020	20:10:12.990	12150		150.0
1021	20:10:13.006	12300		150.0
1022	20:10:13.021	12450		150.0
1023	20:10:13.036	12600		150.0
1024	20:10:13.051	12750		150.0
1025	20:10:13.066	12900		150.0
1026	20:10:13.081	13050		150.0
1027	20:10:13.110	13200		150.0
1028	20:10:13.126	13350		150.0
1029	20:10:13.141	13500		150.0
1030	20:10:13.156	13650		150.0
1031	20:10:13.171	13800		150.0
1032	20:10:13.186	13950		150.0
1033	20:10:13.201	14100		150.0
1034	20:10:13.216	14250		150.0
1035	20:10:13.231	14400		150.0
1036	20:10:13.261	14550		150.0
1037	20:10:13.276	14700		150.0
1038	20:10:13.291	14850		150.0
1039	20:10:13.306	15000		150.0
1040	20:10:13.321	15150		150.0
1041	20:10:13.336	15300		150.0
1042	20:10:13.351	15450		150.0
1043	20:10:13.381	15600		150.0
1044	20:10:13.411	15750		150.0
1045	20:10:13.426	15900		150.0
1046	20:10:13.440	16050		150.0
1047	20:10:13.486	16200		150.0
1048	20:10:13.500	16350		150.0
1049	20:10:13.515	16500		150.0
1050	20:10:13.515	16650		150.0
1051	20:10:13.515	16800		150.0
1052	20:10:13.515	16950		150.0
1053	20:10:13.531	17100		150.0
1054	20:10:13.546	17250		150.0
1055	20:10:13.576	17400		150.0
1056	20:10:13.591	17550		150.0
1057	20:10:13.604	17700		150.0
1058	20:10:13.621	17850		150.0
1059	20:10:13.636	18000		150.0
1060	20:10:13.651	18150		150.0
1061	20:10:13.666	18300		150.0
1062	20:10:13.680	18450		150.0
1063	20:10:13.695	18600		150.0
1064	20:10:13.726	18750		150.0
1065	20:10:13.741	18900		150.0
1066	20:10:13.756	19050		150.0
1067	20:10:13.769	19200		150.0
1068	20:10:13.786	19350		150.0
1069	20:10:13.801	19500		150.0
1070	20:10:13.816	19650		150.0
1071	20:10:13.831	19800		150.0
1072	20:10:13.846	19950		150.0
1073	20:10:13.876	0		150.0
1074	20:10:13.891	150		150.0
1075	20:10:13.906	300		150.0
1076	20:10:13.921	450		150.0
1077	20:10:13.936	600		150.0
1078	20:10:13.951	750		150.0
1079	20:10:13.966	900		150.0
1080	20:10:13.981	1050		150.0
1081	20:10:13.995	1200		150.0
1082	20:10:14.011	1350		150.0
1083	20:10:14.041	1500		150.0
1084	20:10:14.056	1650		150.0
1085	20:10:14.086	1800		150.0
1086	20:10:14.100	1950		150.0
1087	20:10:14.115	2100		150.0
1088	20:10:14.130	2250		150.0
1089	20:10:14.145	2400		150.0
1090	20:10:14.161	2550		150.0
1091	20:10:14.176	2700		150.0
1092	20:10:14.191	2850		150.0
1093	20:10:14.206	3000		150.0
1094	20:10:14.219	3150		150.0
1095	20:10:14.236	3300		150.0
1096	20:10:14.251	3450		150.0
1097	20:10:14.266	3600		150.0
1098	20:10:14.281	3750		150.0
1099	20:10:14.296	3900		150.0
1100	20:10:14.311	4050		150.0
1101	20:10:14.341	4200		150.0
1102	20:10:14.356	4350		150.0
1103	20:10:14.371	4500		150.0
1104	20:10:14.386	4650		150.0
1105	20:10:14.401	4800		150.0
1106	20:10:14.416	4950		150.0
1107	20:10:14.431	5100		150.0
1108	20:10:14.446	5250		150.0
1109	20:10:14.461	5400		150.0
1110	20:10:14.491	5550		150.0
1111	20:10:14.506	5700		150.0
1112	20:10:14.521	5850		150.0
1113	20:10:14.536	6000		150.0
1114	20:10:14.551	6150		150.0
1115	20:10:14.566	6300		150.0
1116	20:10:14.581	6450		150.0
1117	20:10:14.596	6600		150.0
1118	20:10:14.611	6750		150.0
1119	20:10:14.626	6900		150.0
1120	20:10:14.656	7050		150.0
1121	20:10:14.671	7200		150.0
1122	20:10:14.686	7350		150.0
1123	20:10:14.701	7500		150.0
1124	20:10:14.716	7650		150.0
1125	20:10:14.730	7800		150.0
1126	20:10:14.746	7950		150.0
1127	20:10:14.761	8100		150.0
1128	20:10:14.776	8250		150.0
1129	20:10:14.791	8400		150.0
1130	20:10:14.834	8550		150.0
1131	20:10:14.851	8700		150.0
1132	20:10:14.866	8850		150.0
1133	20:10:14.881	9000		150.0
1134	20:10:14.896	9150		150.0
1135	20:10:14.926	9300		150.0
1136	20:10:14.939	9450		150.0
1137	20:10:14.956	9600		150.0
1138	20:10:14.971	9750		150.0
1139	20:10:15.001	9900		150.0
1140	20:10:15.015	10050		150.0
1141	20:10:15.015	10200		150.0
1142	20:10:15.015	10350		150.0
1143	20:10:15.043	10500		150.0
1144	20:10:15.061	10650		150.0
1145	20:10:15.076	10800		150.0
1146	20:10:15.106	10950		150.0
1147	20:10:15.121	11100		150.0
1148	20:10:15.135	11250		150.0
1149	20:10:15.149	11400		150.0
1150	20:10:15.164	11550		150.0
1151	20:10:15.179	11700		150.0
1152	20:10:15.194	11850		150.0
1153	20:10:15.209	12000		150.0
1154	20:10:15.224	12150		150.0
1155	20:10:15.239	12300		150.0
1156	20:10:15.254	12450		150.0
1157	20:10:15.269	12600		150.0
1158	20:10:15.284	12750		150.0
1159	20:10:15.299	12900		150.0
1160	20:10:15.314	13050		150.0
1161	20:10:15.329	13200		150.0
1162	20:10:15.358	13350		150.0
1163	20:10:15.389	13500		150.0
1164	20:10:15.406	13650		150.0
1165	20:10:15.421	13800		150.0
1166	20:10:15.435	13950		150.0
1167	20:10:15.449	14100		150.0
1168	20:10:15.465	14250		150.0
1169	20:10:15.481	14400		150.0
1170	20:10:15.495	14550		150.0
1171	20:10:15.510	14700		150.0
1172	20:10:15.538	14850		150.0
1173	20:10:15.555	15000		150.0
1174	20:10:15.570	15150		150.0
1175	20:10:15.586	15300		150.0
1176	20:10:15.601	15450		150.0
1177	20:10:15.615	15600		150.0
1178	20:10:15.630	15750		150.0
1179	20:10:15.646	15900		150.0
1180	20:10:15.661	16050		150.0
1181	20:10:15.674	16200		150.0
1182	20:10:15.691	16350		150.0
1183	20:10:15.706	16500		150.0
1184	20:10:15.721	16650		150.0
1185	20:10:15.736	16800		150.0
1186	20:10:15.750	16950		150.0
1187	20:10:15.766	17100		150.0
1188	20:10:15.781	17250		150.0
1189	20:10:15.796	17400		150.0
1190	20:10:15.826	17550		150.0
1191	20:10:15.841	17700		150.0
1192	20:10:15.856	17850		150.0
1193	20:10:15.871	18000		150.0
1194	20:10:15.886	18150		150.0
1195	20:10:15.901	18300		150.0
1196	20:10:15.916	18450		150.0
1197	20:10:15.931	18600		150.0
1198	20:10:15.946	18750		150.0
1199	20:10:15.976	18900		150.0
1200	20:10:15.991	19050		150.0
1201	20:10:16.006	19200		150.0
1202	20:10:16.021	19350		150.0
1203	20:10:16.034	19500		150.0
1204	20:10:16.051	19650		150.0
1205	20:10:16.064	19800		150.0
1206	20:10:16.081	19950		150.0
1207	20:10:16.096	0		150.0
1208	20:10:16.111	150		150.0
1209	20:10:16.154	300		150.0
1210	20:10:16.170	450		150.0
1211	20:10:16.186	600		150.0
1212	20:10:16.201	750		150.0
1213	20:10:16.216	900		150.0
1214	20:10:16.231	1050		150.0
1215	20:10:16.246	1200		150.0
1216	20:10:16.261	1350		150.0
1217	20:10:16.276	1500		150.0
1218	20:10:16.291	1650		150.0
1219	20:10:16.305	1800		150.0
1220	20:10:16.321	1950		150.0
1221	20:10:16.336	2100		150.0
1222	20:10:16.351	2250		150.0
1223	20:10:16.381	2400		150.0
1224	20:10:16.396	2550		150.0
1225	20:10:16.411	2700		150.0
1226	20:10:16.426	2850		150.0
1227	20:10:16.441	3000		150.0
1228	20:10:16.456	3150		150.0
1229	20:10:16.470	3300		150.0
1230	20:10:16.486	3450		150.0
1231	20:10:16.501	3600		150.0
1232	20:10:16.516	3750		150.0
1233	20:10:16.531	3900		150.0
1234	20:10:16.546	4050		150.0
1235	20:10:16.561	4200		150.0
1236	20:10:16.574	4350		150.0
1237	20:10:16.603	4500		150.0
1238	20:10:16.621	4650		150.0
1239	20:10:16.636	4800		150.0
1240	20:10:16.651	4950		150.0
1241	20:10:16.680	5100		150.0
1242	20:10:16.696	5250		150.0
1243	20:10:16.711	5400		150.0
1244	20:10:16.726	5550		150.0
1245	20:10:16.741	5700		150.0
1246	20:10:16.756	5850		150.0
1247	20:10:16.771	6000		150.0
1248	20:10:16.786	6150		150.0
1249	20:10:16.801	6300		150.0
1250	20:10:16.831	6450		150.0
1251	20:10:16.846	6600		150.0
1252	20:10:16.861	6750		150.0
1253	20:10:16.876	6900		150.0
1254	20:10:16.891	7050		150.0
1255	20:10:16.906	7200		150.0
1256	20:10:16.921	7350		150.0
1257	20:10:16.936	7500		150.0
1258	20:10:16.951	7650		150.0
1259	20:10:16.966	7800		150.0
1260	20:10:16.996	7950		150.0
1261	20:10:17.011	8100		150.0
1262	20:10:17.026	8250		150.0
1263	20:10:17.041	8400		150.0
1264	20:10:17.056	8550		150.0
1265	20:10:17.085	8700		150.0
1266	20:10:17.101	8850		150.0
1267	20:10:17.116	9000		150.0
1268	20:10:17.146	9150		150.0
1269	20:10:17.161	9300		150.0
1270	20:10:17.176	9450		150.0
1271	20:10:17.189	9600		150.0
1272	20:10:17.206	9750		150.0
1273	20:10:17.221	9900		150.0
1274	20:10:17.236	10050		150.0
1275	20:10:17.251	10200		150.0
1276	20:10:17.266	10350		150.0
1277	20:10:17.281	10500		150.0
1278	20:10:17.295	10650		150.0
1279	20:10:17.311	10800		150.0
1280	20:10:17.326	10950		150.0
1281	20:10:17.339	11100		150.0
1282	20:10:17.356	11250		150.0
1283	20:10:17.385	11400		150.0
1284	20:10:17.401	11550		150.0
1285	20:10:17.416	11700		150.0
1286	20:10:17.431	11850		150.0
1287	20:10:17.446	12000		150.0
1288	20:10:17.461	12150		150.0
1289	20:10:17.476	12300		150.0
1290	20:10:17.491	12450		150.0
1291	20:10:17.506	12600		150.0
1292	20:10:17.536	12750		150.0
1293	20:10:17.551	12900		150.0
1294	20:10:17.566	13050		150.0
1295	20:10:17.596	13200		150.0
1296	20:10:17.611	13350		150.0
1297	20:10:17.626	13500		150.0
1298	20:10:17.641	13650		150.0
1299	20:10:17.656	13800		150.0
1300	20:10:17.671	13950		150.0
1301	20:10:17.686	14100		150.0
1302	20:10:17.700	14250		150.0
1303	20:10:17.716	14400		150.0
1304	20:10:17.729	14550		150.0
1305	20:10:17.746	14700		150.0
1306	20:10:17.761	14850		150.0
1307	20:10:17.776	15000		150.0
1308	20:10:17.791	15150		150.0
1309	20:10:17.804	15300		150.0
1310	20:10:17.821	15450		150.0
1311	20:10:17.851	15600		150.0
1312	20:10:17.866	15750		150.0
1313	20:10:17.881	15900		150.0
1314	20:10:17.896	16050		150.0
1315	20:10:17.910	16200		150.0
1316	20:10:17.938	16350		150.0
1317	20:10:17.956	16500		150.0
1318	20:10:17.971	16650		150.0
1319	20:10:17.986	16800		150.0
1320	20:10:18.001	16950		150.0
1321	20:10:18.016	17100		150.0
1322	20:10:18.031	17250		150.0
1323	20:10:18.046	17400		150.0
1324	20:10:18.076	17550		150.0
1325	20:10:18.092	17700		150.0
1326	20:10:18.106	17850		150.0
1327	20:10:18.121	18000		150.0
1328	20:10:18.136	18150		150.0
1329	20:10:18.151	18300		150.0
1330	20:10:18.166	18450		150.0
1331	20:10:18.181	18600		150.0
1332	20:10:18.196	18750		150.0
1333	20:10:18.211	18900		150.0
1334	20:10:18.240	19050		150.0
1335	20:10:18.256	19200		150.0
1336	20:10:18.270	19350		150.0
1337	20:10:18.286	19500		150.0
1338	20:10:18.301	19650		150.0
1339	20:10:18.315	19800		150.0
1340	20:10:18.331	19950		150.0
1341	20:10:18.346	0		150.0
1342	20:10:18.361	150		150.0
1343	20:10:18.391	300		150.0
1344	20:10:18.406	450		150.0
1345	20:10:18.419	600		150.0
1346	20:10:18.436	750		150.0
1347	20:10:18.449	900		150.0
1348	20:10:18.466	1050		150.0
1349	20:10:18.481	1200		150.0
1350	20:10:18.496	1350		150.0
1351	20:10:18.511	1500		150.0
1352	20:10:18.541	1650		150.0
1353	20:10:18.556	1800		150.0
1354	20:10:18.571	1950		150.0
1355	20:10:18.586	2100		150.0
1356	20:10:18.601	2250		150.0
1357	20:10:18.616	2400		150.0
1358	20:10:18.631	2550		150.0
1359	20:10:18.646	2700		150.0
1360	20:10:18.661	2850		150.0
1361	20:10:18.691	3000		150.0
1362	20:10:18.706	3150		150.0
1363	20:10:18.721	3300		150.0
1364	20:10:18.736	3450		150.0
1365	20:10:18.751	3600		150.0
1366	20:10:18.766	3750		150.0
1367	20:10:18.781	3900		150.0
1368	20:10:18.796	4050		150.0
1369	20:10:18.811	4200		150.0
1370	20:10:18.825	4350		150.0
1371	20:10:18.853	4500		150.0
1372	20:10:18.871	4650		150.0
1373	20:10:18.886	4800		150.0
1374	20:10:18.901	4950		150.0
1375	20:10:18.916	5100		150.0
1376	20:10:18.929	5250		150.0
1377	20:10:18.946	5400		150.0
1378	20:10:18.961	5550		150.0
1379	20:10:18.976	5700		150.0
1380	20:10:19.006	5850		150.0
1381	20:10:19.021	6000		150.0
1382	20:10:19.035	6150		150.0
1383	20:10:19.051	6300		150.0
1384	20:10:19.066	6450		150.0
1385	20:10:19.081	6600		150.0
1386	20:10:19.096	6750		150.0
1387	20:10:19.110	6900		150.0
1388	20:10:19.125	7050		150.0
1389	20:10:19.141	7200		150.0
1390	20:10:19.171	7350		150.0
1391	20:10:19.186	7500		150.0
1392	20:10:19.201	7650		150.0
1393	20:10:19.216	7800		150.0
1394	20:10:19.231	7950		150.0
1395	20:10:19.246	8100		150.0
1396	20:10:19.261	8250		150.0
1397	20:10:19.276	8400		150.0
1398	20:10:19.291	8550		150.0
1399	20:10:19.321	8700		150.0
1400	20:10:19.336	8850		150.0
1401	20:10:19.351	9000		150.0
1402	20:10:19.366	9150		150.0
1403	20:10:19.381	9300		150.0
1404	20:10:19.396	9450		150.0
1405	20:10:19.411	9600		150.0
1406	20:10:19.426	9750		150.0
1407	20:10:19.440	9900		150.0
1408	20:10:19.468	10050		150.0
1409	20:10:19.486	10200		150.0
1410	20:10:19.501	10350		150.0
1411	20:10:19.516	10500		150.0
1412	20:10:19.531	10650		150.0
1413	20:10:19.544	10800		150.0
1414	20:10:19.561	10950		150.0
1415	20:10:19.576	11100		150.0
1416	20:10:19.591	11250		150.0
1417	20:10:19.621	11400		150.0
1418	20:10:19.636	11550		150.0
1419	20:10:19.650	11700		150.0
1420	20:10:19.666	11850		150.0
1421	20:10:19.681	12000		150.0
1422	20:10:19.696	12150		150.0
1423	20:10:19.711	12300		150.0
1424	20:10:19.726	12450		150.0
1425	20:10:19.741	12600		150.0
1426	20:10:19.756	12750		150.0
1427	20:10:19.786	12900		150.0
1428	20:10:19.801	13050		150.0
1429	20:10:19.816	13200		150.0
1430	20:10:19.831	13350		150.0
1431	20:10:19.845	13500		150.0
1432	20:10:19.861	13650		150.0
1433	20:10:19.876	13800		150.0
1434	20:10:19.891	13950		150.0
1435	20:10:19.906	14100		150.0
1436	20:10:19.936	14250		150.0
1437	20:10:19.951	14400		150.0
1438	20:10:19.966	14550		150.0
1439	20:10:19.981	14700		150.0
1440	20:10:19.996	14850		150.0
1441	20:10:20.011	15000		150.0
1442	20:10:20.026	15150		150.0
1443	20:10:20.041	15300		150.0
1444	20:10:20.055	15450		150.0
1445	20:10:20.071	15600		150.0
1446	20:10:20.101	15750		150.0
1447	20:10:20.131	15900		150.0
1448	20:10:20.146	16050		150.0
1449	20:10:20.159	16200		150.0
1450	20:10:20.176	16350		150.0
1451	20:10:20.191	16500		150.0
1452	20:10:20.206	16650		150.0
1453	20:10:20.221	16800		150.0
1454	20:10:20.236	16950		150.0
1455	20:10:20.251	17100		150.0
1456	20:10:20.266	17250		150.0
1457	20:10:20.281	17400		150.0
1458	20:10:20.296	17550		150.0
1459	20:10:20.326	17700		150.0
1460	20:10:20.341	17850		150.0
1461	20:10:20.356	18000		150.0
1462	20:10:20.371	18150		150.0
1463	20:10:20.386	18300		150.0
1464	20:10:20.401	18450		150.0
1465	20:10:20.416	18600		150.0
1466	20:10:20.431	18750		150.0
1467	20:10:20.446	18900		150.0
1468	20:10:20.461	19050		150.0
1469	20:10:20.476	19200		150.0
1470	20:10:20.491	19350		150.0
1471	20:10:20.506	19500		150.0
1472	20:10:20.536	19650		150.0
1473	20:10:20.551	19800		150.0
1474	20:10:20.565	19950		150.0
1475	20:10:20.581	0		150.0
