scan_time分析报告 - KB04122-主板固定80Hz发送.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 150.00
  递增值标准差: 0.00
  最小递增值: 150
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 1.000 (1.0为完美一致)
  评估结果: 优秀 - scan_time递增非常稳定

详细数据:
序号	时间戳		scan_time	递增值
410	19:40:27.445	1050		150.0
411	19:40:27.458	1200		150.0
412	19:40:27.473	1350		150.0
413	19:40:27.501	1500		150.0
414	19:40:27.517	1650		150.0
415	19:40:27.533	1800		150.0
416	19:40:27.533	1950		150.0
417	19:40:27.533	2100		150.0
418	19:40:27.547	2250		150.0
419	19:40:27.562	2400		150.0
420	19:40:27.577	2550		150.0
421	19:40:27.606	2700		150.0
422	19:40:27.622	2850		150.0
423	19:40:27.638	3000		150.0
424	19:40:27.638	3150		150.0
425	19:40:27.638	3300		150.0
426	19:40:27.652	3450		150.0
427	19:40:27.667	3600		150.0
428	19:40:27.682	3750		150.0
429	19:40:27.697	3900		150.0
430	19:40:27.712	4050		150.0
431	19:40:27.727	4200		150.0
432	19:40:27.743	4350		150.0
433	19:40:27.758	4500		150.0
434	19:40:27.772	4650		150.0
435	19:40:27.788	4800		150.0
436	19:40:27.788	4950		150.0
437	19:40:27.788	5100		150.0
438	19:40:27.802	5250		150.0
439	19:40:27.817	5400		150.0
440	19:40:27.832	5550		150.0
441	19:40:27.847	5700		150.0
442	19:40:27.862	5850		150.0
443	19:40:27.877	6000		150.0
444	19:40:27.892	6150		150.0
445	19:40:27.921	6300		150.0
446	19:40:27.937	6450		150.0
447	19:40:27.953	6600		150.0
448	19:40:27.968	6750		150.0
449	19:40:27.968	6900		150.0
450	19:40:27.968	7050		150.0
451	19:40:27.969	7200		150.0
452	19:40:27.982	7350		150.0
453	19:40:27.997	7500		150.0
454	19:40:28.012	7650		150.0
455	19:40:28.027	7800		150.0
456	19:40:28.043	7950		150.0
457	19:40:28.058	8100		150.0
458	19:40:28.072	8250		150.0
459	19:40:28.088	8400		150.0
460	19:40:28.088	8550		150.0
461	19:40:28.116	8700		150.0
462	19:40:28.132	8850		150.0
463	19:40:28.148	9000		150.0
464	19:40:28.148	9150		150.0
465	19:40:28.148	9300		150.0
466	19:40:28.149	9450		150.0
467	19:40:28.162	9600		150.0
468	19:40:28.177	9750		150.0
469	19:40:28.192	9900		150.0
470	19:40:28.221	10050		150.0
471	19:40:28.237	10200		150.0
472	19:40:28.253	10350		150.0
473	19:40:28.253	10500		150.0
474	19:40:28.253	10650		150.0
475	19:40:28.267	10800		150.0
476	19:40:28.282	10950		150.0
477	19:40:28.297	11100		150.0
478	19:40:28.326	11250		150.0
479	19:40:28.343	11400		150.0
480	19:40:28.358	11550		150.0
481	19:40:28.358	11700		150.0
482	19:40:28.359	11850		150.0
483	19:40:28.359	12000		150.0
484	19:40:28.373	12150		150.0
485	19:40:28.401	12300		150.0
486	19:40:28.417	12450		150.0
487	19:40:28.432	12600		150.0
488	19:40:28.447	12750		150.0
489	19:40:28.462	12900		150.0
490	19:40:28.477	13050		150.0
491	19:40:28.493	13200		150.0
492	19:40:28.493	13350		150.0
493	19:40:28.493	13500		150.0
494	19:40:28.507	13650		150.0
495	19:40:28.522	13800		150.0
496	19:40:28.537	13950		150.0
497	19:40:28.552	14100		150.0
498	19:40:28.568	14250		150.0
499	19:40:28.584	14400		150.0
500	19:40:28.599	14550		150.0
501	19:40:28.614	14700		150.0
502	19:40:28.629	14850		150.0
503	19:40:28.644	15000		150.0
504	19:40:28.644	15150		150.0
505	19:40:28.644	15300		150.0
506	19:40:28.659	15450		150.0
507	19:40:28.674	15600		150.0
508	19:40:28.689	15750		150.0
509	19:40:28.704	15900		150.0
510	19:40:28.719	16050		150.0
511	19:40:28.734	16200		150.0
512	19:40:28.749	16350		150.0
513	19:40:28.764	16500		150.0
