scan_time分析报告 - KB04122-主板固定60Hz发送1.txt
==================================================

基本统计信息:
  总数据包数: 1447
  有效scan_time数: 1447
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 150.00
  递增值标准差: 0.00
  最小递增值: 150
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [106, 240, 374, 508, 642, 776, 910, 1044, 1178, 1312]...
  平均重置间隔: 120.6 包/次

一致性评估:
  一致性评分: 1.000 (1.0为完美一致)
  评估结果: 优秀 - scan_time递增非常稳定

详细数据:
序号	时间戳		scan_time	递增值
730	19:47:45.531	13050		150.0
731	19:47:45.546	13200		150.0
732	19:47:45.561	13350		150.0
733	19:47:45.576	13500		150.0
734	19:47:45.591	13650		150.0
735	19:47:45.606	13800		150.0
736	19:47:45.620	13950		150.0
737	19:47:45.636	14100		150.0
738	19:47:45.651	14250		150.0
739	19:47:45.681	14400		150.0
740	19:47:45.696	14550		150.0
741	19:47:45.711	14700		150.0
742	19:47:45.724	14850		150.0
743	19:47:45.753	15000		150.0
744	19:47:45.769	15150		150.0
745	19:47:45.784	15300		150.0
746	19:47:45.799	15450		150.0
747	19:47:45.814	15600		150.0
748	19:47:45.858	15750		150.0
749	19:47:45.874	15900		150.0
750	19:47:45.890	16050		150.0
751	19:47:45.890	16200		150.0
752	19:47:45.890	16350		150.0
753	19:47:45.904	16500		150.0
754	19:47:45.919	16650		150.0
755	19:47:45.934	16800		150.0
756	19:47:45.949	16950		150.0
757	19:47:45.964	17100		150.0
758	19:47:45.993	17250		150.0
759	19:47:46.009	17400		150.0
760	19:47:46.024	17550		150.0
761	19:47:46.039	17700		150.0
762	19:47:46.054	17850		150.0
763	19:47:46.083	18000		150.0
764	19:47:46.099	18150		150.0
765	19:47:46.114	18300		150.0
766	19:47:46.129	18450		150.0
767	19:47:46.144	18600		150.0
768	19:47:46.159	18750		150.0
769	19:47:46.174	18900		150.0
770	19:47:46.189	19050		150.0
771	19:47:46.204	19200		150.0
772	19:47:46.219	19350		150.0
773	19:47:46.234	19500		150.0
774	19:47:46.263	19650		150.0
775	19:47:46.293	19800		150.0
776	19:47:46.309	19950		150.0
777	19:47:46.324	0		150.0
778	19:47:46.339	150		150.0
779	19:47:46.354	300		150.0
780	19:47:46.369	450		150.0
781	19:47:46.384	600		150.0
782	19:47:46.399	750		150.0
783	19:47:46.414	900		150.0
784	19:47:46.429	1050		150.0
785	19:47:46.458	1200		150.0
786	19:47:46.474	1350		150.0
787	19:47:46.489	1500		150.0
788	19:47:46.504	1650		150.0
789	19:47:46.519	1800		150.0
790	19:47:46.534	1950		150.0
791	19:47:46.549	2100		150.0
792	19:47:46.564	2250		150.0
793	19:47:46.579	2400		150.0
794	19:47:46.594	2550		150.0
795	19:47:46.609	2700		150.0
796	19:47:46.624	2850		150.0
797	19:47:46.639	3000		150.0
798	19:47:46.654	3150		150.0
799	19:47:46.671	3300		150.0
800	19:47:46.699	3450		150.0
801	19:47:46.716	3600		150.0
802	19:47:46.731	3750		150.0
803	19:47:46.744	3900		150.0
804	19:47:46.759	4050		150.0
805	19:47:46.774	4200		150.0
806	19:47:46.803	4350		150.0
807	19:47:46.819	4500		150.0
808	19:47:46.834	4650		150.0
809	19:47:46.849	4800		150.0
810	19:47:46.878	4950		150.0
811	19:47:46.894	5100		150.0
812	19:47:46.909	5250		150.0
813	19:47:46.924	5400		150.0
814	19:47:46.939	5550		150.0
815	19:47:46.983	5700		150.0
816	19:47:46.999	5850		150.0
817	19:47:47.014	6000		150.0
818	19:47:47.015	6150		150.0
819	19:47:47.015	6300		150.0
820	19:47:47.029	6450		150.0
821	19:47:47.044	6600		150.0
822	19:47:47.059	6750		150.0
823	19:47:47.074	6900		150.0
824	19:47:47.089	7050		150.0
825	19:47:47.104	7200		150.0
826	19:47:47.119	7350		150.0
827	19:47:47.148	7500		150.0
828	19:47:47.164	7650		150.0
829	19:47:47.179	7800		150.0
830	19:47:47.194	7950		150.0
831	19:47:47.209	8100		150.0
832	19:47:47.224	8250		150.0
833	19:47:47.239	8400		150.0
834	19:47:47.254	8550		150.0
835	19:47:47.269	8700		150.0
836	19:47:47.298	8850		150.0
837	19:47:47.314	9000		150.0
838	19:47:47.329	9150		150.0
839	19:47:47.344	9300		150.0
840	19:47:47.373	9450		150.0
841	19:47:47.391	9600		150.0
842	19:47:47.421	9750		150.0
843	19:47:47.436	9900		150.0
844	19:47:47.451	10050		150.0
845	19:47:47.466	10200		150.0
846	19:47:47.494	10350		150.0
847	19:47:47.509	10500		150.0
848	19:47:47.524	10650		150.0
849	19:47:47.524	10800		150.0
850	19:47:47.539	10950		150.0
851	19:47:47.554	11100		150.0
852	19:47:47.598	11250		150.0
853	19:47:47.614	11400		150.0
854	19:47:47.630	11550		150.0
855	19:47:47.630	11700		150.0
856	19:47:47.630	11850		150.0
857	19:47:47.644	12000		150.0
858	19:47:47.659	12150		150.0
859	19:47:47.703	12300		150.0
860	19:47:47.721	12450		150.0
861	19:47:47.736	12600		150.0
862	19:47:47.751	12750		150.0
863	19:47:47.765	12900		150.0
864	19:47:47.781	13050		150.0
865	19:47:47.796	13200		150.0
866	19:47:47.811	13350		150.0
867	19:47:47.826	13500		150.0
868	19:47:47.841	13650		150.0
869	19:47:47.856	13800		150.0
870	19:47:47.869	13950		150.0
871	19:47:47.886	14100		150.0
872	19:47:47.914	14250		150.0
873	19:47:47.930	14400		150.0
874	19:47:47.944	14550		150.0
875	19:47:47.961	14700		150.0
876	19:47:47.974	14850		150.0
877	19:47:47.991	15000		150.0
878	19:47:48.005	15150		150.0
879	19:47:48.033	15300		150.0
880	19:47:48.049	15450		150.0
881	19:47:48.064	15600		150.0
882	19:47:48.079	15750		150.0
883	19:47:48.094	15900		150.0
884	19:47:48.109	16050		150.0
885	19:47:48.124	16200		150.0
886	19:47:48.139	16350		150.0
887	19:47:48.154	16500		150.0
888	19:47:48.169	16650		150.0
889	19:47:48.184	16800		150.0
890	19:47:48.199	16950		150.0
891	19:47:48.228	17100		150.0
892	19:47:48.246	17250		150.0
893	19:47:48.261	17400		150.0
894	19:47:48.276	17550		150.0
895	19:47:48.291	17700		150.0
896	19:47:48.306	17850		150.0
897	19:47:48.321	18000		150.0
898	19:47:48.336	18150		150.0
899	19:47:48.351	18300		150.0
900	19:47:48.380	18450		150.0
901	19:47:48.396	18600		150.0
902	19:47:48.411	18750		150.0
903	19:47:48.440	18900		150.0
904	19:47:48.456	19050		150.0
905	19:47:48.470	19200		150.0
906	19:47:48.484	19350		150.0
907	19:47:48.501	19500		150.0
908	19:47:48.516	19650		150.0
909	19:47:48.544	19800		150.0
910	19:47:48.559	19950		150.0
911	19:47:48.574	0		150.0
912	19:47:48.589	150		150.0
913	19:47:48.618	300		150.0
914	19:47:48.634	450		150.0
915	19:47:48.649	600		150.0
916	19:47:48.649	750		150.0
917	19:47:48.649	900		150.0
918	19:47:48.664	1050		150.0
919	19:47:48.693	1200		150.0
920	19:47:48.709	1350		150.0
921	19:47:48.724	1500		150.0
922	19:47:48.741	1650		150.0
923	19:47:48.756	1800		150.0
924	19:47:48.771	1950		150.0
925	19:47:48.784	2100		150.0
926	19:47:48.799	2250		150.0
927	19:47:48.814	2400		150.0
928	19:47:48.843	2550		150.0
929	19:47:48.859	2700		150.0
930	19:47:48.874	2850		150.0
931	19:47:48.889	3000		150.0
932	19:47:48.904	3150		150.0
933	19:47:48.919	3300		150.0
934	19:47:48.934	3450		150.0
935	19:47:48.949	3600		150.0
936	19:47:48.964	3750		150.0
937	19:47:48.979	3900		150.0
938	19:47:49.009	4050		150.0
939	19:47:49.026	4200		150.0
940	19:47:49.056	4350		150.0
941	19:47:49.071	4500		150.0
942	19:47:49.086	4650		150.0
943	19:47:49.100	4800		150.0
944	19:47:49.116	4950		150.0
945	19:47:49.131	5100		150.0
946	19:47:49.161	5250		150.0
947	19:47:49.174	5400		150.0
948	19:47:49.189	5550		150.0
949	19:47:49.204	5700		150.0
950	19:47:49.233	5850		150.0
951	19:47:49.249	6000		150.0
952	19:47:49.264	6150		150.0
953	19:47:49.279	6300		150.0
954	19:47:49.294	6450		150.0
955	19:47:49.309	6600		150.0
956	19:47:49.338	6750		150.0
957	19:47:49.354	6900		150.0
958	19:47:49.370	7050		150.0
959	19:47:49.370	7200		150.0
960	19:47:49.370	7350		150.0
961	19:47:49.398	7500		150.0
962	19:47:49.429	7650		150.0
963	19:47:49.446	7800		150.0
964	19:47:49.461	7950		150.0
965	19:47:49.476	8100		150.0
966	19:47:49.491	8250		150.0
967	19:47:49.505	8400		150.0
968	19:47:49.520	8550		150.0
969	19:47:49.534	8700		150.0
970	19:47:49.549	8850		150.0
971	19:47:49.564	9000		150.0
972	19:47:49.579	9150		150.0
973	19:47:49.594	9300		150.0
974	19:47:49.609	9450		150.0
975	19:47:49.624	9600		150.0
976	19:47:49.639	9750		150.0
977	19:47:49.668	9900		150.0
978	19:47:49.685	10050		150.0
979	19:47:49.700	10200		150.0
980	19:47:49.714	10350		150.0
981	19:47:49.729	10500		150.0
982	19:47:49.744	10650		150.0
983	19:47:49.788	10800		150.0
984	19:47:49.804	10950		150.0
985	19:47:49.819	11100		150.0
986	19:47:49.834	11250		150.0
987	19:47:49.849	11400		150.0
988	19:47:49.864	11550		150.0
989	19:47:49.879	11700		150.0
990	19:47:49.894	11850		150.0
991	19:47:49.909	12000		150.0
992	19:47:49.953	12150		150.0
993	19:47:49.969	12300		150.0
994	19:47:49.986	12450		150.0
995	19:47:49.986	12600		150.0
996	19:47:49.986	12750		150.0
997	19:47:50.001	12900		150.0
998	19:47:50.016	13050		150.0
999	19:47:50.043	13200		150.0
1000	19:47:50.061	13350		150.0
1001	19:47:50.076	13500		150.0
1002	19:47:50.091	13650		150.0
1003	19:47:50.106	13800		150.0
1004	19:47:50.119	13950		150.0
1005	19:47:50.134	14100		150.0
1006	19:47:50.149	14250		150.0
1007	19:47:50.178	14400		150.0
1008	19:47:50.194	14550		150.0
1009	19:47:50.209	14700		150.0
1010	19:47:50.224	14850		150.0
1011	19:47:50.239	15000		150.0
1012	19:47:50.254	15150		150.0
1013	19:47:50.283	15300		150.0
1014	19:47:50.299	15450		150.0
1015	19:47:50.314	15600		150.0
1016	19:47:50.329	15750		150.0
1017	19:47:50.344	15900		150.0
1018	19:47:50.359	16050		150.0
1019	19:47:50.388	16200		150.0
1020	19:47:50.404	16350		150.0
1021	19:47:50.419	16500		150.0
1022	19:47:50.434	16650		150.0
1023	19:47:50.463	16800		150.0
1024	19:47:50.479	16950		150.0
1025	19:47:50.494	17100		150.0
1026	19:47:50.509	17250		150.0
1027	19:47:50.524	17400		150.0
1028	19:47:50.539	17550		150.0
1029	19:47:50.554	17700		150.0
1030	19:47:50.569	17850		150.0
1031	19:47:50.584	18000		150.0
1032	19:47:50.599	18150		150.0
1033	19:47:50.614	18300		150.0
1034	19:47:50.629	18450		150.0
1035	19:47:50.658	18600		150.0
1036	19:47:50.674	18750		150.0
1037	19:47:50.689	18900		150.0
1038	19:47:50.704	19050		150.0
1039	19:47:50.719	19200		150.0
1040	19:47:50.734	19350		150.0
1041	19:47:50.749	19500		150.0
1042	19:47:50.764	19650		150.0
1043	19:47:50.793	19800		150.0
1044	19:47:50.809	19950		150.0
1045	19:47:50.824	0		150.0
1046	19:47:50.839	150		150.0
1047	19:47:50.854	300		150.0
1048	19:47:50.869	450		150.0
1049	19:47:50.884	600		150.0
1050	19:47:50.899	750		150.0
1051	19:47:50.914	900		150.0
1052	19:47:50.929	1050		150.0
1053	19:47:50.944	1200		150.0
1054	19:47:50.959	1350		150.0
1055	19:47:50.974	1500		150.0
1056	19:47:50.989	1650		150.0
1057	19:47:51.004	1800		150.0
1058	19:47:51.019	1950		150.0
1059	19:47:51.034	2100		150.0
1060	19:47:51.049	2250		150.0
1061	19:47:51.078	2400		150.0
1062	19:47:51.094	2550		150.0
1063	19:47:51.109	2700		150.0
1064	19:47:51.124	2850		150.0
1065	19:47:51.139	3000		150.0
1066	19:47:51.168	3150		150.0
1067	19:47:51.184	3300		150.0
1068	19:47:51.199	3450		150.0
1069	19:47:51.214	3600		150.0
1070	19:47:51.229	3750		150.0
1071	19:47:51.244	3900		150.0
1072	19:47:51.259	4050		150.0
1073	19:47:51.274	4200		150.0
1074	19:47:51.289	4350		150.0
1075	19:47:51.318	4500		150.0
1076	19:47:51.334	4650		150.0
1077	19:47:51.349	4800		150.0
1078	19:47:51.364	4950		150.0
1079	19:47:51.379	5100		150.0
1080	19:47:51.394	5250		150.0
1081	19:47:51.409	5400		150.0
1082	19:47:51.424	5550		150.0
1083	19:47:51.439	5700		150.0
1084	19:47:51.454	5850		150.0
1085	19:47:51.483	6000		150.0
1086	19:47:51.499	6150		150.0
1087	19:47:51.514	6300		150.0
1088	19:47:51.529	6450		150.0
1089	19:47:51.544	6600		150.0
1090	19:47:51.559	6750		150.0
1091	19:47:51.588	6900		150.0
1092	19:47:51.618	7050		150.0
1093	19:47:51.634	7200		150.0
1094	19:47:51.649	7350		150.0
1095	19:47:51.664	7500		150.0
1096	19:47:51.679	7650		150.0
1097	19:47:51.694	7800		150.0
1098	19:47:51.709	7950		150.0
1099	19:47:51.724	8100		150.0
1100	19:47:51.739	8250		150.0
1101	19:47:51.754	8400		150.0
1102	19:47:51.784	8550		150.0
1103	19:47:51.799	8700		150.0
1104	19:47:51.814	8850		150.0
1105	19:47:51.829	9000		150.0
1106	19:47:51.844	9150		150.0
1107	19:47:51.860	9300		150.0
1108	19:47:51.876	9450		150.0
1109	19:47:51.891	9600		150.0
1110	19:47:51.906	9750		150.0
1111	19:47:51.921	9900		150.0
1112	19:47:51.936	10050		150.0
1113	19:47:51.951	10200		150.0
1114	19:47:51.964	10350		150.0
1115	19:47:51.979	10500		150.0
1116	19:47:51.994	10650		150.0
1117	19:47:52.038	10800		150.0
1118	19:47:52.054	10950		150.0
1119	19:47:52.069	11100		150.0
1120	19:47:52.084	11250		150.0
1121	19:47:52.099	11400		150.0
1122	19:47:52.128	11550		150.0
1123	19:47:52.144	11700		150.0
1124	19:47:52.159	11850		150.0
1125	19:47:52.159	12000		150.0
1126	19:47:52.174	12150		150.0
1127	19:47:52.203	12300		150.0
1128	19:47:52.219	12450		150.0
1129	19:47:52.234	12600		150.0
1130	19:47:52.249	12750		150.0
1131	19:47:52.264	12900		150.0
1132	19:47:52.279	13050		150.0
1133	19:47:52.294	13200		150.0
1134	19:47:52.309	13350		150.0
1135	19:47:52.324	13500		150.0
1136	19:47:52.339	13650		150.0
1137	19:47:52.356	13800		150.0
1138	19:47:52.371	13950		150.0
1139	19:47:52.386	14100		150.0
1140	19:47:52.416	14250		150.0
1141	19:47:52.431	14400		150.0
1142	19:47:52.446	14550		150.0
1143	19:47:52.461	14700		150.0
1144	19:47:52.475	14850		150.0
1145	19:47:52.491	15000		150.0
1146	19:47:52.506	15150		150.0
1147	19:47:52.521	15300		150.0
1148	19:47:52.536	15450		150.0
1149	19:47:52.566	15600		150.0
1150	19:47:52.579	15750		150.0
1151	19:47:52.596	15900		150.0
1152	19:47:52.611	16050		150.0
1153	19:47:52.641	16200		150.0
1154	19:47:52.654	16350		150.0
1155	19:47:52.669	16500		150.0
1156	19:47:52.684	16650		150.0
1157	19:47:52.699	16800		150.0
1158	19:47:52.714	16950		150.0
1159	19:47:52.743	17100		150.0
1160	19:47:52.759	17250		150.0
1161	19:47:52.774	17400		150.0
1162	19:47:52.789	17550		150.0
1163	19:47:52.818	17700		150.0
1164	19:47:52.834	17850		150.0
1165	19:47:52.849	18000		150.0
1166	19:47:52.849	18150		150.0
1167	19:47:52.849	18300		150.0
1168	19:47:52.878	18450		150.0
1169	19:47:52.908	18600		150.0
1170	19:47:52.924	18750		150.0
1171	19:47:52.939	18900		150.0
1172	19:47:52.954	19050		150.0
1173	19:47:52.969	19200		150.0
1174	19:47:52.984	19350		150.0
1175	19:47:52.999	19500		150.0
1176	19:47:53.014	19650		150.0
1177	19:47:53.029	19800		150.0
1178	19:47:53.044	19950		150.0
1179	19:47:53.059	0		150.0
1180	19:47:53.074	150		150.0
1181	19:47:53.089	300		150.0
1182	19:47:53.104	450		150.0
1183	19:47:53.119	600		150.0
1184	19:47:53.134	750		150.0
1185	19:47:53.149	900		150.0
1186	19:47:53.178	1050		150.0
1187	19:47:53.194	1200		150.0
1188	19:47:53.209	1350		150.0
1189	19:47:53.224	1500		150.0
1190	19:47:53.239	1650		150.0
1191	19:47:53.268	1800		150.0
1192	19:47:53.284	1950		150.0
1193	19:47:53.300	2100		150.0
1194	19:47:53.314	2250		150.0
1195	19:47:53.329	2400		150.0
1196	19:47:53.358	2550		150.0
1197	19:47:53.374	2700		150.0
1198	19:47:53.389	2850		150.0
1199	19:47:53.404	3000		150.0
1200	19:47:53.433	3150		150.0
1201	19:47:53.449	3300		150.0
1202	19:47:53.464	3450		150.0
1203	19:47:53.464	3600		150.0
1204	19:47:53.479	3750		150.0
1205	19:47:53.494	3900		150.0
1206	19:47:53.523	4050		150.0
1207	19:47:53.539	4200		150.0
1208	19:47:53.554	4350		150.0
1209	19:47:53.569	4500		150.0
1210	19:47:53.584	4650		150.0
1211	19:47:53.599	4800		150.0
1212	19:47:53.614	4950		150.0
1213	19:47:53.629	5100		150.0
1214	19:47:53.644	5250		150.0
1215	19:47:53.659	5400		150.0
1216	19:47:53.674	5550		150.0
1217	19:47:53.689	5700		150.0
1218	19:47:53.718	5850		150.0
1219	19:47:53.734	6000		150.0
1220	19:47:53.763	6150		150.0
1221	19:47:53.779	6300		150.0
1222	19:47:53.794	6450		150.0
1223	19:47:53.809	6600		150.0
1224	19:47:53.824	6750		150.0
1225	19:47:53.839	6900		150.0
1226	19:47:53.869	7050		150.0
1227	19:47:53.884	7200		150.0
1228	19:47:53.899	7350		150.0
1229	19:47:53.914	7500		150.0
1230	19:47:53.929	7650		150.0
1231	19:47:53.944	7800		150.0
1232	19:47:53.973	7950		150.0
1233	19:47:53.989	8100		150.0
1234	19:47:53.990	8250		150.0
1235	19:47:53.990	8400		150.0
1236	19:47:54.004	8550		150.0
1237	19:47:54.033	8700		150.0
1238	19:47:54.049	8850		150.0
1239	19:47:54.064	9000		150.0
1240	19:47:54.079	9150		150.0
1241	19:47:54.094	9300		150.0
1242	19:47:54.109	9450		150.0
1243	19:47:54.124	9600		150.0
1244	19:47:54.139	9750		150.0
1245	19:47:54.154	9900		150.0
1246	19:47:54.183	10050		150.0
1247	19:47:54.199	10200		150.0
1248	19:47:54.214	10350		150.0
1249	19:47:54.229	10500		150.0
1250	19:47:54.244	10650		150.0
1251	19:47:54.259	10800		150.0
1252	19:47:54.274	10950		150.0
1253	19:47:54.289	11100		150.0
1254	19:47:54.304	11250		150.0
1255	19:47:54.333	11400		150.0
1256	19:47:54.349	11550		150.0
1257	19:47:54.378	11700		150.0
1258	19:47:54.394	11850		150.0
1259	19:47:54.409	12000		150.0
1260	19:47:54.424	12150		150.0
1261	19:47:54.439	12300		150.0
1262	19:47:54.454	12450		150.0
1263	19:47:54.483	12600		150.0
1264	19:47:54.499	12750		150.0
1265	19:47:54.514	12900		150.0
1266	19:47:54.529	13050		150.0
1267	19:47:54.558	13200		150.0
1268	19:47:54.574	13350		150.0
1269	19:47:54.589	13500		150.0
1270	19:47:54.589	13650		150.0
1271	19:47:54.589	13800		150.0
1272	19:47:54.604	13950		150.0
1273	19:47:54.619	14100		150.0
1274	19:47:54.648	14250		150.0
1275	19:47:54.664	14400		150.0
1276	19:47:54.679	14550		150.0
1277	19:47:54.694	14700		150.0
1278	19:47:54.709	14850		150.0
1279	19:47:54.724	15000		150.0
1280	19:47:54.739	15150		150.0
1281	19:47:54.754	15300		150.0
1282	19:47:54.769	15450		150.0
1283	19:47:54.799	15600		150.0
1284	19:47:54.814	15750		150.0
1285	19:47:54.829	15900		150.0
1286	19:47:54.844	16050		150.0
1287	19:47:54.859	16200		150.0
1288	19:47:54.874	16350		150.0
1289	19:47:54.889	16500		150.0
1290	19:47:54.904	16650		150.0
1291	19:47:54.919	16800		150.0
1292	19:47:54.934	16950		150.0
1293	19:47:54.963	17100		150.0
1294	19:47:54.993	17250		150.0
1295	19:47:55.009	17400		150.0
1296	19:47:55.024	17550		150.0
1297	19:47:55.039	17700		150.0
1298	19:47:55.054	17850		150.0
1299	19:47:55.069	18000		150.0
1300	19:47:55.098	18150		150.0
1301	19:47:55.114	18300		150.0
1302	19:47:55.129	18450		150.0
1303	19:47:55.144	18600		150.0
1304	19:47:55.159	18750		150.0
1305	19:47:55.174	18900		150.0
1306	19:47:55.189	19050		150.0
1307	19:47:55.204	19200		150.0
1308	19:47:55.219	19350		150.0
1309	19:47:55.234	19500		150.0
1310	19:47:55.278	19650		150.0
1311	19:47:55.294	19800		150.0
1312	19:47:55.309	19950		150.0
1313	19:47:55.310	0		150.0
1314	19:47:55.310	150		150.0
1315	19:47:55.338	300		150.0
1316	19:47:55.368	450		150.0
1317	19:47:55.384	600		150.0
1318	19:47:55.399	750		150.0
1319	19:47:55.428	900		150.0
1320	19:47:55.444	1050		150.0
1321	19:47:55.459	1200		150.0
1322	19:47:55.460	1350		150.0
1323	19:47:55.460	1500		150.0
1324	19:47:55.474	1650		150.0
1325	19:47:55.533	1800		150.0
1326	19:47:55.549	1950		150.0
1327	19:47:55.564	2100		150.0
1328	19:47:55.564	2250		150.0
1329	19:47:55.564	2400		150.0
1330	19:47:55.579	2550		150.0
1331	19:47:55.594	2700		150.0
1332	19:47:55.609	2850		150.0
1333	19:47:55.624	3000		150.0
1334	19:47:55.653	3150		150.0
1335	19:47:55.669	3300		150.0
1336	19:47:55.684	3450		150.0
1337	19:47:55.713	3600		150.0
1338	19:47:55.729	3750		150.0
1339	19:47:55.744	3900		150.0
1340	19:47:55.759	4050		150.0
1341	19:47:55.774	4200		150.0
1342	19:47:55.789	4350		150.0
1343	19:47:55.804	4500		150.0
1344	19:47:55.819	4650		150.0
1345	19:47:55.834	4800		150.0
1346	19:47:55.849	4950		150.0
1347	19:47:55.893	5100		150.0
1348	19:47:55.909	5250		150.0
1349	19:47:55.924	5400		150.0
1350	19:47:55.939	5550		150.0
1351	19:47:55.954	5700		150.0
1352	19:47:55.969	5850		150.0
1353	19:47:55.984	6000		150.0
1354	19:47:55.999	6150		150.0
1355	19:47:56.014	6300		150.0
1356	19:47:56.031	6450		150.0
1357	19:47:56.046	6600		150.0
1358	19:47:56.060	6750		150.0
1359	19:47:56.076	6900		150.0
1360	19:47:56.091	7050		150.0
1361	19:47:56.121	7200		150.0
1362	19:47:56.136	7350		150.0
1363	19:47:56.151	7500		150.0
1364	19:47:56.164	7650		150.0
1365	19:47:56.179	7800		150.0
1366	19:47:56.194	7950		150.0
1367	19:47:56.209	8100		150.0
1368	19:47:56.224	8250		150.0
1369	19:47:56.239	8400		150.0
1370	19:47:56.254	8550		150.0
1371	19:47:56.269	8700		150.0
1372	19:47:56.298	8850		150.0
1373	19:47:56.314	9000		150.0
1374	19:47:56.329	9150		150.0
1375	19:47:56.344	9300		150.0
1376	19:47:56.359	9450		150.0
1377	19:47:56.374	9600		150.0
1378	19:47:56.403	9750		150.0
1379	19:47:56.421	9900		150.0
1380	19:47:56.436	10050		150.0
1381	19:47:56.451	10200		150.0
1382	19:47:56.466	10350		150.0
1383	19:47:56.481	10500		150.0
1384	19:47:56.494	10650		150.0
1385	19:47:56.509	10800		150.0
1386	19:47:56.524	10950		150.0
1387	19:47:56.539	11100		150.0
1388	19:47:56.554	11250		150.0
1389	19:47:56.569	11400		150.0
1390	19:47:56.584	11550		150.0
1391	19:47:56.599	11700		150.0
1392	19:47:56.614	11850		150.0
1393	19:47:56.629	12000		150.0
1394	19:47:56.658	12150		150.0
1395	19:47:56.674	12300		150.0
1396	19:47:56.689	12450		150.0
1397	19:47:56.704	12600		150.0
1398	19:47:56.719	12750		150.0
1399	19:47:56.734	12900		150.0
1400	19:47:56.749	13050		150.0
1401	19:47:56.764	13200		150.0
1402	19:47:56.779	13350		150.0
1403	19:47:56.808	13500		150.0
1404	19:47:56.838	13650		150.0
1405	19:47:56.854	13800		150.0
1406	19:47:56.869	13950		150.0
1407	19:47:56.884	14100		150.0
1408	19:47:56.899	14250		150.0
1409	19:47:56.914	14400		150.0
1410	19:47:56.929	14550		150.0
1411	19:47:56.944	14700		150.0
1412	19:47:56.959	14850		150.0
1413	19:47:56.974	15000		150.0
1414	19:47:56.989	15150		150.0
1415	19:47:57.018	15300		150.0
1416	19:47:57.034	15450		150.0
1417	19:47:57.049	15600		150.0
1418	19:47:57.064	15750		150.0
1419	19:47:57.079	15900		150.0
1420	19:47:57.108	16050		150.0
1421	19:47:57.124	16200		150.0
1422	19:47:57.139	16350		150.0
1423	19:47:57.154	16500		150.0
1424	19:47:57.169	16650		150.0
1425	19:47:57.184	16800		150.0
1426	19:47:57.199	16950		150.0
1427	19:47:57.214	17100		150.0
1428	19:47:57.229	17250		150.0
1429	19:47:57.244	17400		150.0
1430	19:47:57.259	17550		150.0
1431	19:47:57.274	17700		150.0
1432	19:47:57.289	17850		150.0
1433	19:47:57.304	18000		150.0
1434	19:47:57.319	18150		150.0
1435	19:47:57.348	18300		150.0
1436	19:47:57.364	18450		150.0
1437	19:47:57.379	18600		150.0
1438	19:47:57.394	18750		150.0
1439	19:47:57.409	18900		150.0
1440	19:47:57.424	19050		150.0
1441	19:47:57.453	19200		150.0
1442	19:47:57.469	19350		150.0
1443	19:47:57.484	19500		150.0
1444	19:47:57.499	19650		150.0
1445	19:47:57.528	19800		150.0
1446	19:47:57.544	19950		150.0
1447	19:47:57.545	0		150.0
