name,type,start_time,duration,"rom_command","data"
"1-Wire","reset",2025-09-04T08:21:50.446797333+00:00,0.015076917,,
"1-Wire","reset",2025-09-04T08:21:50.461929750+00:00,0.014952875,,
"1-Wire","reset",2025-09-04T08:21:50.476975625+00:00,0.014851458,,
"1-Wire","reset",2025-09-04T08:21:50.491873458+00:00,0.014956708,,
"1-Wire","reset",2025-09-04T08:21:50.506876583+00:00,0.014935625,,
"1-Wire","reset",2025-09-04T08:21:50.521849167+00:00,0.014996667,,
"1-Wire","reset",2025-09-04T08:21:50.536882750+00:00,0.014910208,,
"1-Wire","reset",2025-09-04T08:21:50.551848917+00:00,0.014951167,,
"1-Wire","reset",2025-09-04T08:21:50.566874875+00:00,0.014985542,,
"1-Wire","reset",2025-09-04T08:21:50.581944833+00:00,0.014909792,,
"1-Wire","reset",2025-09-04T08:21:50.596939250+00:00,0.014873792,,
"1-Wire","reset",2025-09-04T08:21:50.611897417+00:00,0.014967625,,
"1-Wire","reset",2025-09-04T08:21:50.626949458+00:00,0.014889958,,
"1-Wire","reset",2025-09-04T08:21:50.641914292+00:00,0.014935125,,
"1-Wire","reset",2025-09-04T08:21:50.656933792+00:00,0.014905333,,
"1-Wire","reset",2025-09-04T08:21:50.671923500+00:00,0.014952292,,
"1-Wire","reset",2025-09-04T08:21:50.686960208+00:00,0.014905958,,
"1-Wire","reset",2025-09-04T08:21:50.701941042+00:00,0.014816833,,
"1-Wire","reset",2025-09-04T08:21:50.716822750+00:00,0.01500475,,
"1-Wire","reset",2025-09-04T08:21:50.731892458+00:00,0.014893583,,
"1-Wire","reset",2025-09-04T08:21:50.746860583+00:00,0.014753167,,
"1-Wire","reset",2025-09-04T08:21:50.761697417+00:00,0.015118083,,
"1-Wire","reset",2025-09-04T08:21:50.776899042+00:00,0.014906042,,
"1-Wire","reset",2025-09-04T08:21:50.791889042+00:00,0.014931167,,
"1-Wire","reset",2025-09-04T08:21:50.806884833+00:00,0.014932792,,
"1-Wire","reset",2025-09-04T08:21:50.821920500+00:00,0.014935583,,
"1-Wire","reset",2025-09-04T08:21:50.836949958+00:00,0.014889792,,
"1-Wire","reset",2025-09-04T08:21:50.851924208+00:00,0.014976167,,
"1-Wire","reset",2025-09-04T08:21:50.866984792+00:00,0.014829417,,
"1-Wire","reset",2025-09-04T08:21:50.881869625+00:00,0.014969708,,
"1-Wire","reset",2025-09-04T08:21:50.896923458+00:00,0.014880833,,
"1-Wire","reset",2025-09-04T08:21:50.911897375+00:00,0.014898,,
"1-Wire","reset",2025-09-04T08:21:50.926869875+00:00,0.014883333,,
"1-Wire","reset",2025-09-04T08:21:50.941846250+00:00,0.014979042,,
"1-Wire","reset",2025-09-04T08:21:50.956899792+00:00,0.014854958,,
"1-Wire","reset",2025-09-04T08:21:50.971838375+00:00,0.014959458,,
"1-Wire","reset",2025-09-04T08:21:50.986881833+00:00,0.014923625,,
"1-Wire","reset",2025-09-04T08:21:51.001870083+00:00,0.014902917,,
"1-Wire","reset",2025-09-04T08:21:51.016866417+00:00,0.014911542,,
"1-Wire","reset",2025-09-04T08:21:51.031824417+00:00,0.0149965,,
"1-Wire","reset",2025-09-04T08:21:51.046876917+00:00,0.014930708,,
"1-Wire","reset",2025-09-04T08:21:51.061863542+00:00,0.014931292,,
"1-Wire","reset",2025-09-04T08:21:51.076822292+00:00,0.015010542,,
"1-Wire","reset",2025-09-04T08:21:51.091888750+00:00,0.014923042,,
"1-Wire","reset",2025-09-04T08:21:51.106858208+00:00,0.014999792,,
"1-Wire","reset",2025-09-04T08:21:51.121904417+00:00,0.014909542,,
"1-Wire","reset",2025-09-04T08:21:51.136869833+00:00,0.014918375,,
"1-Wire","reset",2025-09-04T08:21:51.151844167+00:00,0.014987625,,
"1-Wire","reset",2025-09-04T08:21:51.166887750+00:00,0.014938875,,
"1-Wire","reset",2025-09-04T08:21:51.181873042+00:00,0.014860458,,
"1-Wire","reset",2025-09-04T08:21:51.196817708+00:00,0.015144542,,
"1-Wire","reset",2025-09-04T08:21:51.212027750+00:00,0.014840958,,
"1-Wire","reset",2025-09-04T08:21:51.226943583+00:00,0.014929083,,
"1-Wire","reset",2025-09-04T08:21:51.241947542+00:00,0.014891917,,
"1-Wire","reset",2025-09-04T08:21:51.256923833+00:00,0.014821917,,
"1-Wire","reset",2025-09-04T08:21:51.271829625+00:00,0.014995958,,
"1-Wire","reset",2025-09-04T08:21:51.286909625+00:00,0.014922208,,
"1-Wire","reset",2025-09-04T08:21:51.301915375+00:00,0.014872833,,
"1-Wire","reset",2025-09-04T08:21:51.316853208+00:00,0.014886333,,
"1-Wire","reset",2025-09-04T08:21:51.331776375+00:00,0.015032042,,
"1-Wire","reset",2025-09-04T08:21:51.346892708+00:00,0.015006708,,
"1-Wire","reset",2025-09-04T08:21:51.361983750+00:00,0.014875667,,
"1-Wire","reset",2025-09-04T08:21:51.376953458+00:00,0.014886167,,
"1-Wire","reset",2025-09-04T08:21:51.391924000+00:00,0.014946208,,
"1-Wire","reset",2025-09-04T08:21:51.406935583+00:00,0.014941583,,
"1-Wire","reset",2025-09-04T08:21:51.421961542+00:00,0.014878708,,
"1-Wire","reset",2025-09-04T08:21:51.436924625+00:00,0.014933708,,
"1-Wire","reset",2025-09-04T08:21:51.451952208+00:00,0.014880542,,
"1-Wire","reset",2025-09-04T08:21:51.466907625+00:00,0.0148945,,
"1-Wire","reset",2025-09-04T08:21:51.481895958+00:00,0.014943,,
"1-Wire","reset",2025-09-04T08:21:51.496923333+00:00,0.014899667,,
"1-Wire","reset",2025-09-04T08:21:51.511916875+00:00,0.014946333,,
"1-Wire","reset",2025-09-04T08:21:51.526938333+00:00,0.01493025,,
"1-Wire","reset",2025-09-04T08:21:51.541934000+00:00,0.014907792,,
"1-Wire","reset",2025-09-04T08:21:51.556897625+00:00,0.014980625,,
"1-Wire","reset",2025-09-04T08:21:51.571943625+00:00,0.014837333,,
"1-Wire","reset",2025-09-04T08:21:51.586864917+00:00,0.014994292,,
"1-Wire","reset",2025-09-04T08:21:51.601943208+00:00,0.01490225,,
"1-Wire","reset",2025-09-04T08:21:51.616919583+00:00,0.014654417,,
"1-Wire","reset",2025-09-04T08:21:51.631620208+00:00,0.015162458,,
"1-Wire","reset",2025-09-04T08:21:51.646838583+00:00,0.014895125,,
"1-Wire","reset",2025-09-04T08:21:51.661808500+00:00,0.015051208,,
"1-Wire","reset",2025-09-04T08:21:51.676934625+00:00,0.014894583,,
"1-Wire","reset",2025-09-04T08:21:51.691904083+00:00,0.014884792,,
"1-Wire","reset",2025-09-04T08:21:51.706863417+00:00,0.014734708,,
"1-Wire","reset",2025-09-04T08:21:51.721672333+00:00,0.015131458,,
"1-Wire","reset",2025-09-04T08:21:51.736896833+00:00,0.014886917,,
"1-Wire","reset",2025-09-04T08:21:51.751848375+00:00,0.014922708,,
"1-Wire","reset",2025-09-04T08:21:51.766845167+00:00,0.014870583,,
"1-Wire","reset",2025-09-04T08:21:51.781799333+00:00,0.014990292,,
"1-Wire","reset",2025-09-04T08:21:51.796873167+00:00,0.014912208,,
"1-Wire","reset",2025-09-04T08:21:51.811850417+00:00,0.0148825,,
"1-Wire","reset",2025-09-04T08:21:51.826798292+00:00,0.015013375,,
"1-Wire","reset",2025-09-04T08:21:51.841867583+00:00,0.014907583,,
"1-Wire","reset",2025-09-04T08:21:51.856831125+00:00,0.014915958,,
"1-Wire","reset",2025-09-04T08:21:51.871821750+00:00,0.014736208,,
"1-Wire","reset",2025-09-04T08:21:51.886622708+00:00,0.015186292,,
"1-Wire","reset",2025-09-04T08:21:51.901883625+00:00,0.014957583,,
"1-Wire","reset",2025-09-04T08:21:51.916924792+00:00,0.014942083,,
"1-Wire","reset",2025-09-04T08:21:51.931913083+00:00,0.014815625,,
"1-Wire","reset",2025-09-04T08:21:51.946775042+00:00,0.014984208,,
"1-Wire","reset",2025-09-04T08:21:51.961824583+00:00,0.015025125,,
"1-Wire","reset",2025-09-04T08:21:51.976943625+00:00,0.014913792,,
"1-Wire","reset",2025-09-04T08:21:51.991932292+00:00,0.014907083,,
"1-Wire","reset",2025-09-04T08:21:52.006933292+00:00,0.0148735,,
"1-Wire","reset",2025-09-04T08:21:52.021891125+00:00,0.014946542,,
"1-Wire","reset",2025-09-04T08:21:52.036912583+00:00,0.0149545,,
"1-Wire","reset",2025-09-04T08:21:52.051951500+00:00,0.014856458,,
"1-Wire","reset",2025-09-04T08:21:52.066892292+00:00,0.014946792,,
"1-Wire","reset",2025-09-04T08:21:52.081923667+00:00,0.014917167,,
"1-Wire","reset",2025-09-04T08:21:52.096915708+00:00,0.014841875,,
"1-Wire","reset",2025-09-04T08:21:52.111813000+00:00,0.014917917,,
"1-Wire","reset",2025-09-04T08:21:52.126824333+00:00,0.014998083,,
"1-Wire","reset",2025-09-04T08:21:52.141896875+00:00,0.014879,,
"1-Wire","reset",2025-09-04T08:21:52.156859417+00:00,0.014947125,,
"1-Wire","reset",2025-09-04T08:21:52.171871125+00:00,0.014809375,,
"1-Wire","reset",2025-09-04T08:21:52.186745208+00:00,0.014999583,,
"1-Wire","reset",2025-09-04T08:21:52.201818875+00:00,0.0149015,,
"1-Wire","reset",2025-09-04T08:21:52.216794458+00:00,0.01498075,,
"1-Wire","reset",2025-09-04T08:21:52.231858958+00:00,0.014932625,,
"1-Wire","reset",2025-09-04T08:21:52.246875208+00:00,0.01490475,,
"1-Wire","reset",2025-09-04T08:21:52.261873333+00:00,0.014832,,
"1-Wire","reset",2025-09-04T08:21:52.276761125+00:00,0.015043083,,
"1-Wire","reset",2025-09-04T08:21:52.291860167+00:00,0.014891958,,
"1-Wire","reset",2025-09-04T08:21:52.306826958+00:00,0.015000333,,
"1-Wire","reset",2025-09-04T08:21:52.321883125+00:00,0.014926083,,
"1-Wire","reset",2025-09-04T08:21:52.336893583+00:00,0.0148445,,
"1-Wire","reset",2025-09-04T08:21:52.351822042+00:00,0.014985083,,
"1-Wire","reset",2025-09-04T08:21:52.366891125+00:00,0.014917625,,
"1-Wire","reset",2025-09-04T08:21:52.381882875+00:00,0.014851667,,
"1-Wire","reset",2025-09-04T08:21:52.396799250+00:00,0.014980042,,
"1-Wire","reset",2025-09-04T08:21:52.411853625+00:00,0.014913083,,
"1-Wire","reset",2025-09-04T08:21:52.426859750+00:00,0.01491275,,
"1-Wire","reset",2025-09-04T08:21:52.441865458+00:00,0.0148035,,
"1-Wire","reset",2025-09-04T08:21:52.456724250+00:00,0.015100292,,
"1-Wire","reset",2025-09-04T08:21:52.471889958+00:00,0.014890042,,
"1-Wire","reset",2025-09-04T08:21:52.486816958+00:00,0.014928,,
"1-Wire","reset",2025-09-04T08:21:52.501819833+00:00,0.015020542,,
"1-Wire","reset",2025-09-04T08:21:52.516934333+00:00,0.014879083,,
"1-Wire","reset",2025-09-04T08:21:52.531888292+00:00,0.01485925,,
"1-Wire","reset",2025-09-04T08:21:52.546822000+00:00,0.01494325,,
"1-Wire","reset",2025-09-04T08:21:52.561849208+00:00,0.014981375,,
"1-Wire","reset",2025-09-04T08:21:52.576914625+00:00,0.014855333,,
"1-Wire","reset",2025-09-04T08:21:52.591834750+00:00,0.014893875,,
"1-Wire","reset",2025-09-04T08:21:52.606802750+00:00,0.014963542,,
"1-Wire","reset",2025-09-04T08:21:52.621850250+00:00,0.01491,,
"1-Wire","reset",2025-09-04T08:21:52.636816208+00:00,0.015069875,,
"1-Wire","reset",2025-09-04T08:21:52.651932500+00:00,0.01490475,,
"1-Wire","reset",2025-09-04T08:21:52.666883708+00:00,0.014929208,,
"1-Wire","reset",2025-09-04T08:21:52.681868833+00:00,0.01497625,,
"1-Wire","reset",2025-09-04T08:21:52.696891542+00:00,0.014945,,
"1-Wire","reset",2025-09-04T08:21:52.711883042+00:00,0.014885875,,
"1-Wire","reset",2025-09-04T08:21:52.726824833+00:00,0.014952917,,
"1-Wire","reset",2025-09-04T08:21:52.741814667+00:00,0.014901875,,
"1-Wire","reset",2025-09-04T08:21:52.756791333+00:00,0.014934917,,
"1-Wire","reset",2025-09-04T08:21:52.771791042+00:00,0.014786792,,
"1-Wire","reset",2025-09-04T08:21:52.786652000+00:00,0.015145958,,
"1-Wire","reset",2025-09-04T08:21:52.801881500+00:00,0.014920458,,
"1-Wire","reset",2025-09-04T08:21:52.816895375+00:00,0.01486175,,
"1-Wire","reset",2025-09-04T08:21:52.831803583+00:00,0.01503125,,
"1-Wire","reset",2025-09-04T08:21:52.846871792+00:00,0.014841375,,
"1-Wire","reset",2025-09-04T08:21:52.861797417+00:00,0.015036083,,
"1-Wire","reset",2025-09-04T08:21:52.876917958+00:00,0.014909708,,
"1-Wire","reset",2025-09-04T08:21:52.891902708+00:00,0.014926125,,
"1-Wire","reset",2025-09-04T08:21:52.906903750+00:00,0.014936417,,
"1-Wire","reset",2025-09-04T08:21:52.921915083+00:00,0.014896917,,
"1-Wire","reset",2025-09-04T08:21:52.936896375+00:00,0.014926917,,
"1-Wire","reset",2025-09-04T08:21:52.951888667+00:00,0.014900625,,
"1-Wire","reset",2025-09-04T08:21:52.966873667+00:00,0.014818125,,
"1-Wire","reset",2025-09-04T08:21:52.981775583+00:00,0.014942958,,
"1-Wire","reset",2025-09-04T08:21:52.996802458+00:00,0.015025458,,
"1-Wire","reset",2025-09-04T08:21:53.011892917+00:00,0.014944833,,
"1-Wire","reset",2025-09-04T08:21:53.026902375+00:00,0.014693958,,
"1-Wire","reset",2025-09-04T08:21:53.041661500+00:00,0.015107208,,
"1-Wire","reset",2025-09-04T08:21:53.056824625+00:00,0.014921,,
"1-Wire","reset",2025-09-04T08:21:53.071830000+00:00,0.014717042,,
"1-Wire","reset",2025-09-04T08:21:53.086621250+00:00,0.015128833,,
"1-Wire","reset",2025-09-04T08:21:53.101843500+00:00,0.014874708,,
"1-Wire","reset",2025-09-04T08:21:53.116792583+00:00,0.015028208,,
"1-Wire","reset",2025-09-04T08:21:53.131875958+00:00,0.014695958,,
"1-Wire","reset",2025-09-04T08:21:53.146618167+00:00,0.015177083,,
"1-Wire","reset",2025-09-04T08:21:53.161832167+00:00,0.014974417,,
"1-Wire","reset",2025-09-04T08:21:53.176862542+00:00,0.014966958,,
"1-Wire","reset",2025-09-04T08:21:53.191885458+00:00,0.014877542,,
"1-Wire","reset",2025-09-04T08:21:53.206809417+00:00,0.014916667,,
"1-Wire","reset",2025-09-04T08:21:53.221800875+00:00,0.015006167,,
"1-Wire","reset",2025-09-04T08:21:53.236891458+00:00,0.014813292,,
"1-Wire","reset",2025-09-04T08:21:53.251779125+00:00,0.0150255,,
"1-Wire","reset",2025-09-04T08:21:53.266879083+00:00,0.014942583,,
"1-Wire","reset",2025-09-04T08:21:53.281886292+00:00,0.014647833,,
"1-Wire","reset",2025-09-04T08:21:53.296589750+00:00,0.01519475,,
"1-Wire","reset",2025-09-04T08:21:53.311849958+00:00,0.014978625,,
"1-Wire","reset",2025-09-04T08:21:53.326884542+00:00,0.014864375,,
"1-Wire","reset",2025-09-04T08:21:53.341814417+00:00,0.014979417,,
"1-Wire","reset",2025-09-04T08:21:53.356878250+00:00,0.014914625,,
"1-Wire","reset",2025-09-04T08:21:53.371877292+00:00,0.01485375,,
"1-Wire","reset",2025-09-04T08:21:53.386796000+00:00,0.015069958,,
"1-Wire","reset",2025-09-04T08:21:53.401949958+00:00,0.014777583,,
"1-Wire","reset",2025-09-04T08:21:53.416792500+00:00,0.014999708,,
"1-Wire","reset",2025-09-04T08:21:53.431875750+00:00,0.014918958,,
"1-Wire","reset",2025-09-04T08:21:53.446850667+00:00,0.014911167,,
"1-Wire","reset",2025-09-04T08:21:53.461817625+00:00,0.015029667,,
"1-Wire","reset",2025-09-04T08:21:53.476903167+00:00,0.014881417,,
"1-Wire","reset",2025-09-04T08:21:53.491868958+00:00,0.014920125,,
"1-Wire","reset",2025-09-04T08:21:53.506873583+00:00,0.01491425,,
"1-Wire","reset",2025-09-04T08:21:53.521853208+00:00,0.014856667,,
"1-Wire","reset",2025-09-04T08:21:53.536784333+00:00,0.014900792,,
"1-Wire","reset",2025-09-04T08:21:53.551768917+00:00,0.015002958,,
"1-Wire","reset",2025-09-04T08:21:53.566855875+00:00,0.014945958,,
"1-Wire","reset",2025-09-04T08:21:53.581885417+00:00,0.01486975,,
"1-Wire","reset",2025-09-04T08:21:53.596792083+00:00,0.015005708,,
"1-Wire","reset",2025-09-04T08:21:53.611853708+00:00,0.014898875,,
"1-Wire","reset",2025-09-04T08:21:53.626799000+00:00,0.014974333,,
"1-Wire","reset",2025-09-04T08:21:53.641819750+00:00,0.01488125,,
"1-Wire","reset",2025-09-04T08:21:53.656785208+00:00,0.014718208,,
"1-Wire","reset",2025-09-04T08:21:53.671596542+00:00,0.015106125,,
"1-Wire","reset",2025-09-04T08:21:53.686777125+00:00,0.015029292,,
"1-Wire","reset",2025-09-04T08:21:53.701871417+00:00,0.01492025,,
"1-Wire","reset",2025-09-04T08:21:53.716865958+00:00,0.014868875,,
"1-Wire","reset",2025-09-04T08:21:53.731781292+00:00,0.015021667,,
"1-Wire","reset",2025-09-04T08:21:53.746849375+00:00,0.014923208,,
"1-Wire","reset",2025-09-04T08:21:53.761828500+00:00,0.014913375,,
"1-Wire","reset",2025-09-04T08:21:53.776797708+00:00,0.014972958,,
"1-Wire","reset",2025-09-04T08:21:53.791845500+00:00,0.014956042,,
"1-Wire","reset",2025-09-04T08:21:53.806885958+00:00,0.014871167,,
"1-Wire","reset",2025-09-04T08:21:53.821831542+00:00,0.014986417,,
"1-Wire","reset",2025-09-04T08:21:53.836892458+00:00,0.014909167,,
"1-Wire","reset",2025-09-04T08:21:53.851875708+00:00,0.014992083,,
"1-Wire","reset",2025-09-04T08:21:53.866914000+00:00,0.014800458,,
"1-Wire","reset",2025-09-04T08:21:53.881760833+00:00,0.014965417,,
"1-Wire","reset",2025-09-04T08:21:53.896791625+00:00,0.014991583,,
"1-Wire","reset",2025-09-04T08:21:53.911867583+00:00,0.014965583,,
"1-Wire","reset",2025-09-04T08:21:53.926908083+00:00,0.014871333,,
"1-Wire","reset",2025-09-04T08:21:53.941854500+00:00,0.014966125,,
"1-Wire","reset",2025-09-04T08:21:53.956905042+00:00,0.014871625,,
"1-Wire","reset",2025-09-04T08:21:53.971851458+00:00,0.014988792,,
"1-Wire","reset",2025-09-04T08:21:53.986905667+00:00,0.014887375,,
"1-Wire","reset",2025-09-04T08:21:54.001867875+00:00,0.01490075,,
"1-Wire","reset",2025-09-04T08:21:54.016852958+00:00,0.01491825,,
"1-Wire","reset",2025-09-04T08:21:54.031855542+00:00,0.014888792,,
"1-Wire","reset",2025-09-04T08:21:54.046809167+00:00,0.014952708,,
"1-Wire","reset",2025-09-04T08:21:54.061817250+00:00,0.01498925,,
"1-Wire","reset",2025-09-04T08:21:54.076880625+00:00,0.014648333,,
"1-Wire","reset",2025-09-04T08:21:54.091584667+00:00,0.015197792,,
"1-Wire","reset",2025-09-04T08:21:54.106838417+00:00,0.014921042,,
"1-Wire","reset",2025-09-04T08:21:54.121805875+00:00,0.01496275,,
"1-Wire","reset",2025-09-04T08:21:54.136824542+00:00,0.014986417,,
"1-Wire","reset",2025-09-04T08:21:54.151866875+00:00,0.014867625,,
"1-Wire","reset",2025-09-04T08:21:54.166780917+00:00,0.015013042,,
"1-Wire","reset",2025-09-04T08:21:54.181859417+00:00,0.014916458,,
"1-Wire","reset",2025-09-04T08:21:54.196831750+00:00,0.014925417,,
"1-Wire","reset",2025-09-04T08:21:54.211813083+00:00,0.014943958,,
"1-Wire","reset",2025-09-04T08:21:54.226812958+00:00,0.014974333,,
"1-Wire","reset",2025-09-04T08:21:54.241824167+00:00,0.014968833,,
"1-Wire","reset",2025-09-04T08:21:54.256829917+00:00,0.014887792,,
"1-Wire","reset",2025-09-04T08:21:54.271754625+00:00,0.015026292,,
"1-Wire","reset",2025-09-04T08:21:54.286827375+00:00,0.014937583,,
"1-Wire","reset",2025-09-04T08:21:54.301820917+00:00,0.01491475,,
"1-Wire","reset",2025-09-04T08:21:54.316801208+00:00,0.014989458,,
"1-Wire","reset",2025-09-04T08:21:54.331875042+00:00,0.014919875,,
"1-Wire","reset",2025-09-04T08:21:54.346879333+00:00,0.014900333,,
"1-Wire","reset",2025-09-04T08:21:54.361854542+00:00,0.014929292,,
"1-Wire","reset",2025-09-04T08:21:54.376858708+00:00,0.014964375,,
"1-Wire","reset",2025-09-04T08:21:54.391907500+00:00,0.014911083,,
"1-Wire","reset",2025-09-04T08:21:54.406893500+00:00,0.014829542,,
"1-Wire","reset",2025-09-04T08:21:54.421797500+00:00,0.014956417,,
"1-Wire","reset",2025-09-04T08:21:54.436837917+00:00,0.014850833,,
"1-Wire","reset",2025-09-04T08:21:54.451763208+00:00,0.015024083,,
"1-Wire","reset",2025-09-04T08:21:54.466861583+00:00,0.014656833,,
"1-Wire","reset",2025-09-04T08:21:54.481564708+00:00,0.015216875,,
"1-Wire","reset",2025-09-04T08:21:54.496828000+00:00,0.014930917,,
"1-Wire","reset",2025-09-04T08:21:54.511814875+00:00,0.014894125,,
"1-Wire","reset",2025-09-04T08:21:54.526765000+00:00,0.014988792,,
"1-Wire","reset",2025-09-04T08:21:54.541809708+00:00,0.014928875,,
"1-Wire","reset",2025-09-04T08:21:54.556785000+00:00,0.014924083,,
"1-Wire","reset",2025-09-04T08:21:54.571765083+00:00,0.014967625,,
"1-Wire","reset",2025-09-04T08:21:54.586788625+00:00,0.014960708,,
"1-Wire","reset",2025-09-04T08:21:54.601814750+00:00,0.014940625,,
"1-Wire","reset",2025-09-04T08:21:54.616792292+00:00,0.014954417,,
"1-Wire","reset",2025-09-04T08:21:54.631802583+00:00,0.014959833,,
"1-Wire","reset",2025-09-04T08:21:54.646799333+00:00,0.014966,,
"1-Wire","reset",2025-09-04T08:21:54.661811750+00:00,0.014978625,,
"1-Wire","reset",2025-09-04T08:21:54.676846333+00:00,0.014888375,,
"1-Wire","reset",2025-09-04T08:21:54.691790625+00:00,0.014936792,,
"1-Wire","reset",2025-09-04T08:21:54.706783292+00:00,0.014991583,,
"1-Wire","reset",2025-09-04T08:21:54.721830875+00:00,0.014899417,,
"1-Wire","reset",2025-09-04T08:21:54.736776708+00:00,0.014984375,,
"1-Wire","reset",2025-09-04T08:21:54.751817042+00:00,0.014947125,,
"1-Wire","reset",2025-09-04T08:21:54.766820125+00:00,0.014962708,,
"1-Wire","reset",2025-09-04T08:21:54.781829250+00:00,0.014928125,,
"1-Wire","reset",2025-09-04T08:21:54.796803792+00:00,0.014937458,,
"1-Wire","reset",2025-09-04T08:21:54.811797167+00:00,0.014953083,,
"1-Wire","reset",2025-09-04T08:21:54.826806208+00:00,0.01495675,,
"1-Wire","reset",2025-09-04T08:21:54.841809417+00:00,0.01491975,,
"1-Wire","reset",2025-09-04T08:21:54.856775625+00:00,0.014988167,,
"1-Wire","reset",2025-09-04T08:21:54.871810208+00:00,0.014923875,,
"1-Wire","reset",2025-09-04T08:21:54.886790000+00:00,0.014954875,,
"1-Wire","reset",2025-09-04T08:21:54.901810333+00:00,0.014950375,,
"1-Wire","reset",2025-09-04T08:21:54.916797625+00:00,0.014970667,,
"1-Wire","reset",2025-09-04T08:21:54.931824167+00:00,0.014942125,,
"1-Wire","reset",2025-09-04T08:21:54.946803250+00:00,0.014952292,,
"1-Wire","reset",2025-09-04T08:21:54.961792458+00:00,0.014980542,,
"1-Wire","reset",2025-09-04T08:21:54.976809917+00:00,0.014928958,,
"1-Wire","reset",2025-09-04T08:21:54.991775792+00:00,0.015006917,,
"1-Wire","reset",2025-09-04T08:21:55.006848250+00:00,0.014930958,,
"1-Wire","reset",2025-09-04T08:21:55.021835167+00:00,0.014979917,,
"1-Wire","reset",2025-09-04T08:21:55.036871042+00:00,0.014869417,,
"1-Wire","reset",2025-09-04T08:21:55.051815292+00:00,0.014925708,,
"1-Wire","reset",2025-09-04T08:21:55.066825292+00:00,0.014956917,,
"1-Wire","reset",2025-09-04T08:21:55.081847625+00:00,0.014912125,,
"1-Wire","reset",2025-09-04T08:21:55.096844125+00:00,0.014941375,,
"1-Wire","reset",2025-09-04T08:21:55.111879375+00:00,0.014879167,,
"1-Wire","reset",2025-09-04T08:21:55.126833375+00:00,0.0148515,,
"1-Wire","reset",2025-09-04T08:21:55.141759333+00:00,0.015025708,,
"1-Wire","reset",2025-09-04T08:21:55.156859583+00:00,0.01483025,,
"1-Wire","reset",2025-09-04T08:21:55.171764208+00:00,0.014712625,,
"1-Wire","reset",2025-09-04T08:21:55.186551250+00:00,0.015082042,,
"1-Wire","reset",2025-09-04T08:21:55.201717042+00:00,0.015060875,,
"1-Wire","reset",2025-09-04T08:21:55.216861542+00:00,0.014855292,,
"1-Wire","reset",2025-09-04T08:21:55.231790917+00:00,0.014939208,,
"1-Wire","reset",2025-09-04T08:21:55.246814042+00:00,0.014770583,,
"1-Wire","reset",2025-09-04T08:21:55.261678125+00:00,0.015028208,,
"1-Wire","reset",2025-09-04T08:21:55.276771292+00:00,0.014998667,,
"1-Wire","reset",2025-09-04T08:21:55.291853958+00:00,0.014957417,,
"1-Wire","reset",2025-09-04T08:21:55.306894958+00:00,0.014838417,,
"1-Wire","reset",2025-09-04T08:21:55.321789208+00:00,0.014744042,,
"1-Wire","reset",2025-09-04T08:21:55.336607833+00:00,0.015218792,,
"1-Wire","reset",2025-09-04T08:21:55.351911250+00:00,0.014825292,,
"1-Wire","reset",2025-09-04T08:21:55.366811000+00:00,0.015005833,,
"1-Wire","reset",2025-09-04T08:21:55.381900875+00:00,0.014857208,,
"1-Wire","reset",2025-09-04T08:21:55.396832125+00:00,0.014948208,,
"1-Wire","reset",2025-09-04T08:21:55.411845500+00:00,0.014869167,,
"1-Wire","reset",2025-09-04T08:21:55.426770583+00:00,0.014976458,,
"1-Wire","reset",2025-09-04T08:21:55.441802958+00:00,0.014961,,
"1-Wire","reset",2025-09-04T08:21:55.456810417+00:00,0.014918125,,
"1-Wire","reset",2025-09-04T08:21:55.471774958+00:00,0.014970083,,
"1-Wire","reset",2025-09-04T08:21:55.486800917+00:00,0.014935667,,
"1-Wire","reset",2025-09-04T08:21:55.501783000+00:00,0.014961292,,
"1-Wire","reset",2025-09-04T08:21:55.516800167+00:00,0.014902917,,
"1-Wire","reset",2025-09-04T08:21:55.531768542+00:00,0.014959542,,
"1-Wire","reset",2025-09-04T08:21:55.546784000+00:00,0.014929,,
"1-Wire","reset",2025-09-04T08:21:55.561806792+00:00,0.014956167,,
"1-Wire","reset",2025-09-04T08:21:55.576837833+00:00,0.014884292,,
"1-Wire","reset",2025-09-04T08:21:55.591777917+00:00,0.015012,,
"1-Wire","reset",2025-09-04T08:21:55.606874333+00:00,0.014871875,,
"1-Wire","reset",2025-09-04T08:21:55.621830583+00:00,0.014941958,,
"1-Wire","reset",2025-09-04T08:21:55.636847417+00:00,0.014913208,,
"1-Wire","reset",2025-09-04T08:21:55.651835583+00:00,0.014885542,,
"1-Wire","reset",2025-09-04T08:21:55.666805458+00:00,0.014955625,,
"1-Wire","reset",2025-09-04T08:21:55.681835917+00:00,0.014882542,,
"1-Wire","reset",2025-09-04T08:21:55.696793250+00:00,0.014964292,,
"1-Wire","reset",2025-09-04T08:21:55.711813375+00:00,0.014864,,
"1-Wire","reset",2025-09-04T08:21:55.726761292+00:00,0.015010292,,
"1-Wire","reset",2025-09-04T08:21:55.741846083+00:00,0.014807625,,
"1-Wire","reset",2025-09-04T08:21:55.756737542+00:00,0.015016458,,
"1-Wire","reset",2025-09-04T08:21:55.771828083+00:00,0.014725792,,
"1-Wire","reset",2025-09-04T08:21:55.786618625+00:00,0.015107667,,
"1-Wire","reset",2025-09-04T08:21:55.801772708+00:00,0.014969,,
