name,type,start_time,duration
"1-Wire","reset",2025-09-04T08:07:44.321761625+00:00,0.015051458
"1-Wire","reset",2025-09-04T08:07:44.336868958+00:00,0.014679
"1-Wire","reset",2025-09-04T08:07:44.351613417+00:00,0.014793042
"1-Wire","reset",2025-09-04T08:07:44.366443292+00:00,0.014974583
"1-Wire","reset",2025-09-04T08:07:44.381464167+00:00,0.014985375
"1-Wire","reset",2025-09-04T08:07:44.396495833+00:00,0.014857583
"1-Wire","reset",2025-09-04T08:07:44.411428292+00:00,0.014726417
"1-Wire","reset",2025-09-04T08:07:44.426219542+00:00,0.015277917
"1-Wire","reset",2025-09-04T08:07:44.441571958+00:00,0.014878208
"1-Wire","reset",2025-09-04T08:07:44.456515458+00:00,0.014959167
"1-Wire","reset",2025-09-04T08:07:44.471521000+00:00,0.0149085
"1-Wire","reset",2025-09-04T08:07:44.486494750+00:00,0.01493425
"1-Wire","reset",2025-09-04T08:07:44.501484792+00:00,0.014925042
"1-Wire","reset",2025-09-04T08:07:44.516456125+00:00,0.01491125
"1-Wire","reset",2025-09-04T08:07:44.531432500+00:00,0.014991583
"1-Wire","reset",2025-09-04T08:07:44.546498667+00:00,0.014836042
"1-Wire","reset",2025-09-04T08:07:44.561408917+00:00,0.015029458
"1-Wire","reset",2025-09-04T08:07:44.576512667+00:00,0.014917708
"1-Wire","reset",2025-09-04T08:07:44.591514083+00:00,0.015045333
"1-Wire","reset",2025-09-04T08:07:44.606615125+00:00,0.014818292
"1-Wire","reset",2025-09-04T08:07:44.621489208+00:00,0.014903167
"1-Wire","reset",2025-09-04T08:07:44.636467208+00:00,0.014921917
"1-Wire","reset",2025-09-04T08:07:44.651463417+00:00,0.015003542
"1-Wire","reset",2025-09-04T08:07:44.666522375+00:00,0.014929292
"1-Wire","reset",2025-09-04T08:07:44.681525833+00:00,0.014899833
"1-Wire","reset",2025-09-04T08:07:44.696471958+00:00,0.014989667
"1-Wire","reset",2025-09-04T08:07:44.711517500+00:00,0.01484775
"1-Wire","reset",2025-09-04T08:07:44.726430375+00:00,0.015024292
"1-Wire","reset",2025-09-04T08:07:44.741539000+00:00,0.014889042
"1-Wire","reset",2025-09-04T08:07:44.756492792+00:00,0.014976333
"1-Wire","reset",2025-09-04T08:07:44.771562625+00:00,0.01491975
"1-Wire","reset",2025-09-04T08:07:44.786556542+00:00,0.01483175
"1-Wire","reset",2025-09-04T08:07:44.801481875+00:00,0.014935917
"1-Wire","reset",2025-09-04T08:07:44.816473583+00:00,0.015002042
"1-Wire","reset",2025-09-04T08:07:44.831531583+00:00,0.014883125
"1-Wire","reset",2025-09-04T08:07:44.846461000+00:00,0.015005
"1-Wire","reset",2025-09-04T08:07:44.861502875+00:00,0.014910958
"1-Wire","reset",2025-09-04T08:07:44.876469625+00:00,0.014995375
"1-Wire","reset",2025-09-04T08:07:44.891501875+00:00,0.014929125
"1-Wire","reset",2025-09-04T08:07:44.906477292+00:00,0.014954417
"1-Wire","reset",2025-09-04T08:07:44.921478000+00:00,0.014961458
"1-Wire","reset",2025-09-04T08:07:44.936495250+00:00,0.014918167
"1-Wire","reset",2025-09-04T08:07:44.951459708+00:00,0.014991542
"1-Wire","reset",2025-09-04T08:07:44.966507125+00:00,0.0148895
"1-Wire","reset",2025-09-04T08:07:44.981442917+00:00,0.014987333
"1-Wire","reset",2025-09-04T08:07:44.996486042+00:00,0.014964917
"1-Wire","reset",2025-09-04T08:07:45.011487750+00:00,0.01499225
"1-Wire","reset",2025-09-04T08:07:45.026545500+00:00,0.0148465
"1-Wire","reset",2025-09-04T08:07:45.041457375+00:00,0.014984875
"1-Wire","reset",2025-09-04T08:07:45.056517000+00:00,0.014921083
"1-Wire","reset",2025-09-04T08:07:45.071522333+00:00,0.014888333
"1-Wire","reset",2025-09-04T08:07:45.086485292+00:00,0.014960667
"1-Wire","reset",2025-09-04T08:07:45.101511208+00:00,0.014947583
"1-Wire","reset",2025-09-04T08:07:45.116543125+00:00,0.014897875
"1-Wire","reset",2025-09-04T08:07:45.131525250+00:00,0.014950083
"1-Wire","reset",2025-09-04T08:07:45.146540708+00:00,0.014856625
"1-Wire","reset",2025-09-04T08:07:45.161490583+00:00,0.015070583
"1-Wire","reset",2025-09-04T08:07:45.176654750+00:00,0.014893125
"1-Wire","reset",2025-09-04T08:07:45.191631667+00:00,0.014679125
"1-Wire","reset",2025-09-04T08:07:45.206366500+00:00,0.01519625
"1-Wire","reset",2025-09-04T08:07:45.221628292+00:00,0.014961167
"1-Wire","reset",2025-09-04T08:07:45.236664542+00:00,0.014799167
"1-Wire","reset",2025-09-04T08:07:45.251538542+00:00,0.01493625
"1-Wire","reset",2025-09-04T08:07:45.266549333+00:00,0.014936542
"1-Wire","reset",2025-09-04T08:07:45.281560375+00:00,0.014898708
"1-Wire","reset",2025-09-04T08:07:45.296543000+00:00,0.015004083
"1-Wire","reset",2025-09-04T08:07:45.311631083+00:00,0.014788917
"1-Wire","reset",2025-09-04T08:07:45.326484750+00:00,0.015053375
"1-Wire","reset",2025-09-04T08:07:45.341612292+00:00,0.014874708
"1-Wire","reset",2025-09-04T08:07:45.356561125+00:00,0.014929667
"1-Wire","reset",2025-09-04T08:07:45.371564958+00:00,0.01492925
"1-Wire","reset",2025-09-04T08:07:45.386568542+00:00,0.014869292
"1-Wire","reset",2025-09-04T08:07:45.401512083+00:00,0.014973667
"1-Wire","reset",2025-09-04T08:07:45.416569375+00:00,0.014935125
"1-Wire","reset",2025-09-04T08:07:45.431579083+00:00,0.014838417
"1-Wire","reset",2025-09-04T08:07:45.446501208+00:00,0.014973833
"1-Wire","reset",2025-09-04T08:07:45.461549583+00:00,0.014901917
"1-Wire","reset",2025-09-04T08:07:45.476526458+00:00,0.015005042
"1-Wire","reset",2025-09-04T08:07:45.491587458+00:00,0.014926
"1-Wire","reset",2025-09-04T08:07:45.506569417+00:00,0.01495175
"1-Wire","reset",2025-09-04T08:07:45.521567583+00:00,0.014965208
"1-Wire","reset",2025-09-04T08:07:45.536588750+00:00,0.014948125
"1-Wire","reset",2025-09-04T08:07:45.551592833+00:00,0.014908208
"1-Wire","reset",2025-09-04T08:07:45.566557042+00:00,0.014987167
"1-Wire","reset",2025-09-04T08:07:45.581600167+00:00,0.014987792
"1-Wire","reset",2025-09-04T08:07:45.596644000+00:00,0.014888333
"1-Wire","reset",2025-09-04T08:07:45.611559750+00:00,0.015000542
"1-Wire","reset",2025-09-04T08:07:45.626616292+00:00,0.01487825
"1-Wire","reset",2025-09-04T08:07:45.641541000+00:00,0.0149965
"1-Wire","reset",2025-09-04T08:07:45.656603000+00:00,0.014897875
"1-Wire","reset",2025-09-04T08:07:45.671556875+00:00,0.014960625
"1-Wire","reset",2025-09-04T08:07:45.686573500+00:00,0.014969792
"1-Wire","reset",2025-09-04T08:07:45.701599292+00:00,0.014886333
"1-Wire","reset",2025-09-04T08:07:45.716560542+00:00,0.014957625
"1-Wire","reset",2025-09-04T08:07:45.731593042+00:00,0.014936042
"1-Wire","reset",2025-09-04T08:07:45.746613500+00:00,0.014833875
"1-Wire","reset",2025-09-04T08:07:45.761512292+00:00,0.015036417
"1-Wire","reset",2025-09-04T08:07:45.776604375+00:00,0.014867458
"1-Wire","reset",2025-09-04T08:07:45.791546000+00:00,0.014897792
"1-Wire","reset",2025-09-04T08:07:45.806518375+00:00,0.014945
"1-Wire","reset",2025-09-04T08:07:45.821519375+00:00,0.015001833
"1-Wire","reset",2025-09-04T08:07:45.836577208+00:00,0.014892917
"1-Wire","reset",2025-09-04T08:07:45.851554542+00:00,0.014877792
"1-Wire","reset",2025-09-04T08:07:45.866497208+00:00,0.015043417
"1-Wire","reset",2025-09-04T08:07:45.881624708+00:00,0.014918042
"1-Wire","reset",2025-09-04T08:07:45.896607417+00:00,0.014947875
"1-Wire","reset",2025-09-04T08:07:45.911620542+00:00,0.014857375
"1-Wire","reset",2025-09-04T08:07:45.926514875+00:00,0.015000917
"1-Wire","reset",2025-09-04T08:07:45.941562250+00:00,0.01493575
