name,type,start_time,duration
"1-Wire","reset",2025-09-04T07:52:59.271369792+00:00,0.015100083
"1-Wire","reset",2025-09-04T07:52:59.286554167+00:00,0.014417375
"1-Wire","reset",2025-09-04T07:52:59.301055625+00:00,0.01512325
"1-Wire","reset",2025-09-04T07:52:59.316282375+00:00,0.014846833
"1-Wire","reset",2025-09-04T07:52:59.331204083+00:00,0.014884583
"1-Wire","reset",2025-09-04T07:52:59.346163458+00:00,0.014891042
"1-Wire","reset",2025-09-04T07:52:59.361119667+00:00,0.01493775
"1-Wire","reset",2025-09-04T07:52:59.376141667+00:00,0.014991417
"1-Wire","reset",2025-09-04T07:52:59.391198500+00:00,0.014861417
"1-Wire","reset",2025-09-04T07:52:59.406125083+00:00,0.014954875
"1-Wire","reset",2025-09-04T07:52:59.421145375+00:00,0.014936792
"1-Wire","reset",2025-09-04T07:52:59.436156917+00:00,0.01494
"1-Wire","reset",2025-09-04T07:52:59.451162208+00:00,0.0149465
"1-Wire","reset",2025-09-04T07:52:59.466183583+00:00,0.01490225
"1-Wire","reset",2025-09-04T07:52:59.481160625+00:00,0.014901875
"1-Wire","reset",2025-09-04T07:52:59.496127667+00:00,0.014969583
"1-Wire","reset",2025-09-04T07:52:59.511162542+00:00,0.0148815
"1-Wire","reset",2025-09-04T07:52:59.526109208+00:00,0.014956417
"1-Wire","reset",2025-09-04T07:52:59.541121292+00:00,0.015023708
"1-Wire","reset",2025-09-04T07:52:59.556219833+00:00,0.014868625
"1-Wire","reset",2025-09-04T07:52:59.571153417+00:00,0.014909458
"1-Wire","reset",2025-09-04T07:52:59.586127667+00:00,0.014957083
"1-Wire","reset",2025-09-04T07:52:59.601149667+00:00,0.014964583
"1-Wire","reset",2025-09-04T07:52:59.616198292+00:00,0.0148995
"1-Wire","reset",2025-09-04T07:52:59.631171958+00:00,0.014869167
"1-Wire","reset",2025-09-04T07:52:59.646125000+00:00,0.014735542
"1-Wire","reset",2025-09-04T07:52:59.660925292+00:00,0.014797167
"1-Wire","reset",2025-09-04T07:52:59.675768375+00:00,0.015322292
"1-Wire","reset",2025-09-04T07:52:59.691164875+00:00,0.014881958
"1-Wire","reset",2025-09-04T07:52:59.706111625+00:00,0.01496075
"1-Wire","reset",2025-09-04T07:52:59.721146750+00:00,0.014890958
"1-Wire","reset",2025-09-04T07:52:59.736130958+00:00,0.014963667
