name,type,start_time,duration
"1-Wire","reset",2025-09-03T09:33:48.692647708+00:00,0.015011833
"1-Wire","reset",2025-09-03T09:33:48.707694542+00:00,0.014868208
"1-Wire","reset",2025-09-03T09:33:48.722578792+00:00,0.014906417
"1-Wire","reset",2025-09-03T09:33:48.737510708+00:00,0.014983167
"1-Wire","reset",2025-09-03T09:33:48.752519417+00:00,0.014896625
"1-Wire","reset",2025-09-03T09:33:48.767432083+00:00,0.01487525
"1-Wire","reset",2025-09-03T09:33:48.782370667+00:00,0.014943417
"1-Wire","reset",2025-09-03T09:33:48.797367917+00:00,0.014896125
"1-Wire","reset",2025-09-03T09:33:48.812336833+00:00,0.014852
"1-Wire","reset",2025-09-03T09:33:48.827233208+00:00,0.014883125
"1-Wire","reset",2025-09-03T09:33:48.842170208+00:00,0.014916167
"1-Wire","reset",2025-09-03T09:33:48.857140250+00:00,0.014887167
"1-Wire","reset",2025-09-03T09:33:48.872081458+00:00,0.0148795
"1-Wire","reset",2025-09-03T09:33:48.887014833+00:00,0.014925083
