name,type,start_time,duration
"1-Wire","reset",2025-09-03T09:39:39.388739083+00:00,0.00750575
"1-Wire","reset",2025-09-03T09:39:39.396289458+00:00,0.014705917
"1-Wire","reset",2025-09-03T09:39:39.411020875+00:00,0.014891083
"1-Wire","reset",2025-09-03T09:39:39.425946958+00:00,0.014843833
"1-Wire","reset",2025-09-03T09:39:39.440825750+00:00,0.01490875
"1-Wire","reset",2025-09-03T09:39:39.455760083+00:00,0.014926042
"1-Wire","reset",2025-09-03T09:39:39.470721167+00:00,0.014934417
"1-Wire","reset",2025-09-03T09:39:39.485700000+00:00,0.014927083
"1-Wire","reset",2025-09-03T09:39:39.500680917+00:00,0.014904583
"1-Wire","reset",2025-09-03T09:39:39.515639250+00:00,0.014829875
"1-Wire","reset",2025-09-03T09:39:39.530532333+00:00,0.014913375
"1-Wire","reset",2025-09-03T09:39:39.545508958+00:00,0.014905792
"1-Wire","reset",2025-09-03T09:39:39.560477917+00:00,0.014878125
"1-Wire","reset",2025-09-03T09:39:39.575409792+00:00,0.014839958
"1-Wire","reset",2025-09-03T09:39:39.590303375+00:00,0.014965292
"1-Wire","reset",2025-09-03T09:39:39.605322542+00:00,0.014895583
"1-Wire","reset",2025-09-03T09:39:39.620271833+00:00,0.014838208
"1-Wire","reset",2025-09-03T09:39:39.635163917+00:00,0.014923708
"1-Wire","reset",2025-09-03T09:39:39.650141500+00:00,0.015008125
"1-Wire","reset",2025-09-03T09:39:39.665203458+00:00,0.01486875
"1-Wire","reset",2025-09-03T09:39:39.680126083+00:00,0.01488425
"1-Wire","reset",2025-09-03T09:39:39.695054708+00:00,0.014946917
"1-Wire","reset",2025-09-03T09:39:39.710055500+00:00,0.014839917
"1-Wire","reset",2025-09-03T09:39:39.724939792+00:00,0.014935208
"1-Wire","reset",2025-09-03T09:39:39.739919375+00:00,0.014876292
"1-Wire","reset",2025-09-03T09:39:39.754840250+00:00,0.0149165
