name,type,start_time,duration
"1-Wire","reset",2025-09-03T09:22:40.246685417+00:00,0.006325208
"1-Wire","reset",2025-09-03T09:22:40.253055167+00:00,0.014799208
"1-Wire","reset",2025-09-03T09:22:40.267899000+00:00,0.014845958
"1-Wire","reset",2025-09-03T09:22:40.282789583+00:00,0.014939167
"1-Wire","reset",2025-09-03T09:22:40.297754375+00:00,0.014954083
"1-Wire","reset",2025-09-03T09:22:40.312753083+00:00,0.014938833
"1-Wire","reset",2025-09-03T09:22:40.327717458+00:00,0.014987458
"1-Wire","reset",2025-09-03T09:22:40.342749542+00:00,0.015027167
"1-Wire","reset",2025-09-03T09:22:40.357802333+00:00,0.014894958
"1-Wire","reset",2025-09-03T09:22:40.372722875+00:00,0.015022542
"1-Wire","reset",2025-09-03T09:22:40.387780500+00:00,0.014957917
"1-Wire","reset",2025-09-03T09:22:40.402773542+00:00,0.014934542
"1-Wire","reset",2025-09-03T09:22:40.417743208+00:00,0.014994833
"1-Wire","reset",2025-09-03T09:22:40.432763667+00:00,0.014931125
"1-Wire","reset",2025-09-03T09:22:40.447710875+00:00,0.014986875
"1-Wire","reset",2025-09-03T09:22:40.462723333+00:00,0.014947333
"1-Wire","reset",2025-09-03T09:22:40.477696208+00:00,0.014975542
"1-Wire","reset",2025-09-03T09:22:40.492706708+00:00,0.014987333
"1-Wire","reset",2025-09-03T09:22:40.507719583+00:00,0.015070458
"1-Wire","reset",2025-09-03T09:22:40.522815625+00:00,0.014939917
"1-Wire","reset",2025-09-03T09:22:40.537781125+00:00,0.014978542
"1-Wire","reset",2025-09-03T09:22:40.552785250+00:00,0.014993583
"1-Wire","reset",2025-09-03T09:22:40.567794917+00:00,0.014975542
"1-Wire","reset",2025-09-03T09:22:40.582796042+00:00,0.014909458
"1-Wire","reset",2025-09-03T09:22:40.597721625+00:00,0.015002458
"1-Wire","reset",2025-09-03T09:22:40.612740208+00:00,0.015025917
"1-Wire","reset",2025-09-03T09:22:40.627801208+00:00,0.014818042
"1-Wire","reset",2025-09-03T09:22:40.642673083+00:00,0.015020042
"1-Wire","reset",2025-09-03T09:22:40.657737625+00:00,0.014851792
"1-Wire","reset",2025-09-03T09:22:40.672633750+00:00,0.014894375
"1-Wire","reset",2025-09-03T09:22:40.687581583+00:00,0.014886208
"1-Wire","reset",2025-09-03T09:22:40.702521250+00:00,0.014945833
"1-Wire","reset",2025-09-03T09:22:40.717502042+00:00,0.014953375
"1-Wire","reset",2025-09-03T09:22:40.732480958+00:00,0.014834
"1-Wire","reset",2025-09-03T09:22:40.747349958+00:00,0.014902458
"1-Wire","reset",2025-09-03T09:22:40.762277958+00:00,0.014947208
"1-Wire","reset",2025-09-03T09:22:40.777279042+00:00,0.014958833
"1-Wire","reset",2025-09-03T09:22:40.792263458+00:00,0.014872833
"1-Wire","reset",2025-09-03T09:22:40.807199500+00:00,0.014867167
"1-Wire","reset",2025-09-03T09:22:40.822120083+00:00,0.014936125
"1-Wire","reset",2025-09-03T09:22:40.837100333+00:00,0.015195833
"1-Wire","reset",2025-09-03T09:22:40.852312250+00:00,0.015290042
"1-Wire","reset",2025-09-03T09:22:40.867627792+00:00,0.015010583
"1-Wire","reset",2025-09-03T09:22:40.882663875+00:00,0.015074708
"1-Wire","reset",2025-09-03T09:22:40.897754667+00:00,0.015024583
"1-Wire","reset",2025-09-03T09:22:40.912804875+00:00,0.014991417
"1-Wire","reset",2025-09-03T09:22:40.927821917+00:00,0.014942917
"1-Wire","reset",2025-09-03T09:22:40.942780958+00:00,0.015017292
"1-Wire","reset",2025-09-03T09:22:40.957823875+00:00,0.014961167
"1-Wire","reset",2025-09-03T09:22:40.972810667+00:00,0.014962792
"1-Wire","reset",2025-09-03T09:22:40.987789583+00:00,0.014987333
"1-Wire","reset",2025-09-03T09:22:41.002802500+00:00,0.014998917
"1-Wire","reset",2025-09-03T09:22:41.017817500+00:00,0.01495125
"1-Wire","reset",2025-09-03T09:22:41.032794333+00:00,0.01494025
"1-Wire","reset",2025-09-03T09:22:41.047769667+00:00,0.015036792
"1-Wire","reset",2025-09-03T09:22:41.062832125+00:00,0.014900917
"1-Wire","reset",2025-09-03T09:22:41.077758667+00:00,0.015117167
"1-Wire","reset",2025-09-03T09:22:41.092901458+00:00,0.014918875
"1-Wire","reset",2025-09-03T09:22:41.107846000+00:00,0.014943417
"1-Wire","reset",2025-09-03T09:22:41.122815042+00:00,0.014970125
"1-Wire","reset",2025-09-03T09:22:41.137801333+00:00,0.015004583
"1-Wire","reset",2025-09-03T09:22:41.152869500+00:00,0.014996458
"1-Wire","reset",2025-09-03T09:22:41.167920000+00:00,0.014976125
"1-Wire","reset",2025-09-03T09:22:41.182940625+00:00,0.014852917
"1-Wire","reset",2025-09-03T09:22:41.197847292+00:00,0.014985417
"1-Wire","reset",2025-09-03T09:22:41.212876875+00:00,0.014947833
"1-Wire","reset",2025-09-03T09:22:41.227868667+00:00,0.015022708
"1-Wire","reset",2025-09-03T09:22:41.242916875+00:00,0.014894375
"1-Wire","reset",2025-09-03T09:22:41.257827375+00:00,0.015022
"1-Wire","reset",2025-09-03T09:22:41.272865500+00:00,0.014976875
"1-Wire","reset",2025-09-03T09:22:41.287877500+00:00,0.014908875
"1-Wire","reset",2025-09-03T09:22:41.302831000+00:00,0.014978958
"1-Wire","reset",2025-09-03T09:22:41.317845125+00:00,0.015021625
"1-Wire","reset",2025-09-03T09:22:41.332901833+00:00,0.014885875
"1-Wire","reset",2025-09-03T09:22:41.347813375+00:00,0.014972708
"1-Wire","reset",2025-09-03T09:22:41.362811667+00:00,0.014917417
"1-Wire","reset",2025-09-03T09:22:41.377792583+00:00,0.015042917
"1-Wire","reset",2025-09-03T09:22:41.392899042+00:00,0.014909375
"1-Wire","reset",2025-09-03T09:22:41.407862542+00:00,0.014973417
"1-Wire","reset",2025-09-03T09:22:41.422890208+00:00,0.014919208
"1-Wire","reset",2025-09-03T09:22:41.437863458+00:00,0.014974458
"1-Wire","reset",2025-09-03T09:22:41.452901417+00:00,0.014919875
"1-Wire","reset",2025-09-03T09:22:41.467884875+00:00,0.014895333
"1-Wire","reset",2025-09-03T09:22:41.482843792+00:00,0.0150165
"1-Wire","reset",2025-09-03T09:22:41.497923792+00:00,0.014889542
"1-Wire","reset",2025-09-03T09:22:41.512867458+00:00,0.014942958
"1-Wire","reset",2025-09-03T09:22:41.527864500+00:00,0.014942792
"1-Wire","reset",2025-09-03T09:22:41.542851875+00:00,0.014859458
"1-Wire","reset",2025-09-03T09:22:41.557774458+00:00,0.015024375
"1-Wire","reset",2025-09-03T09:22:41.572862208+00:00,0.014949917
"1-Wire","reset",2025-09-03T09:22:41.587875042+00:00,0.014994333
"1-Wire","reset",2025-09-03T09:22:41.602904375+00:00,0.014806375
"1-Wire","reset",2025-09-03T09:22:41.617736375+00:00,0.015023958
"1-Wire","reset",2025-09-03T09:22:41.632795458+00:00,0.015023917
