name,type,start_time,duration
"1-Wire","reset",2025-09-04T07:59:17.759610458+00:00,0.015063167
"1-Wire","reset",2025-09-04T07:59:17.774738958+00:00,0.014627292
"1-Wire","reset",2025-09-04T07:59:17.789450667+00:00,0.014929125
"1-Wire","reset",2025-09-04T07:59:17.804454667+00:00,0.014925458
"1-Wire","reset",2025-09-04T07:59:17.819455000+00:00,0.014886583
"1-Wire","reset",2025-09-04T07:59:17.834416375+00:00,0.014888917
"1-Wire","reset",2025-09-04T07:59:17.849389458+00:00,0.01492425
"1-Wire","reset",2025-09-04T07:59:17.864397958+00:00,0.01497825
"1-Wire","reset",2025-09-04T07:59:17.879451125+00:00,0.01489575
"1-Wire","reset",2025-09-04T07:59:17.894421667+00:00,0.014920042
"1-Wire","reset",2025-09-04T07:59:17.909407167+00:00,0.014910542
"1-Wire","reset",2025-09-04T07:59:17.924392417+00:00,0.014926458
"1-Wire","reset",2025-09-04T07:59:17.939384042+00:00,0.01492675
"1-Wire","reset",2025-09-04T07:59:17.954395000+00:00,0.014946083
"1-Wire","reset",2025-09-04T07:59:17.969415875+00:00,0.014907958
"1-Wire","reset",2025-09-04T07:59:17.984398583+00:00,0.014923
"1-Wire","reset",2025-09-04T07:59:17.999396292+00:00,0.01493925
"1-Wire","reset",2025-09-04T07:59:18.014391292+00:00,0.01494875
"1-Wire","reset",2025-09-04T07:59:18.029424375+00:00,0.0149345
"1-Wire","reset",2025-09-04T07:59:18.044433708+00:00,0.014895208
"1-Wire","reset",2025-09-04T07:59:18.059413417+00:00,0.014943167
"1-Wire","reset",2025-09-04T07:59:18.074421917+00:00,0.014855083
"1-Wire","reset",2025-09-04T07:59:18.089360917+00:00,0.014720625
"1-Wire","reset",2025-09-04T07:59:18.104136833+00:00,0.015205958
"1-Wire","reset",2025-09-04T07:59:18.119426375+00:00,0.014864042
"1-Wire","reset",2025-09-04T07:59:18.134365042+00:00,0.014973083
"1-Wire","reset",2025-09-04T07:59:18.149384500+00:00,0.014932792
"1-Wire","reset",2025-09-04T07:59:18.164382583+00:00,0.014962833
"1-Wire","reset",2025-09-04T07:59:18.179401333+00:00,0.014863083
"1-Wire","reset",2025-09-04T07:59:18.194329583+00:00,0.014994667
"1-Wire","reset",2025-09-04T07:59:18.209408417+00:00,0.014924167
"1-Wire","reset",2025-09-04T07:59:18.224397875+00:00,0.01494275
"1-Wire","reset",2025-09-04T07:59:18.239424958+00:00,0.014829
"1-Wire","reset",2025-09-04T07:59:18.254337875+00:00,0.015000917
"1-Wire","reset",2025-09-04T07:59:18.269403708+00:00,0.014936625
"1-Wire","reset",2025-09-04T07:59:18.284423917+00:00,0.01483925
"1-Wire","reset",2025-09-04T07:59:18.299356750+00:00,0.014948708
"1-Wire","reset",2025-09-04T07:59:18.314389125+00:00,0.014851083
"1-Wire","reset",2025-09-04T07:59:18.329314458+00:00,0.014983958
"1-Wire","reset",2025-09-04T07:59:18.344382125+00:00,0.014880958
"1-Wire","reset",2025-09-04T07:59:18.359356208+00:00,0.014925875
"1-Wire","reset",2025-09-04T07:59:18.374347333+00:00,0.015011292
"1-Wire","reset",2025-09-04T07:59:18.389414542+00:00,0.014867
"1-Wire","reset",2025-09-04T07:59:18.404346667+00:00,0.015016333
"1-Wire","reset",2025-09-04T07:59:18.419437875+00:00,0.014149875
"1-Wire","reset",2025-09-04T07:59:18.433652583+00:00,0.015669792
"1-Wire","reset",2025-09-04T07:59:18.449406458+00:00,0.014804667
"1-Wire","reset",2025-09-04T07:59:18.464257625+00:00,0.015005625
"1-Wire","reset",2025-09-04T07:59:18.479347375+00:00,0.015034958
"1-Wire","reset",2025-09-04T07:59:18.494447667+00:00,0.014893292
"1-Wire","reset",2025-09-04T07:59:18.509415833+00:00,0.014900625
"1-Wire","reset",2025-09-04T07:59:18.524381667+00:00,0.014942333
"1-Wire","reset",2025-09-04T07:59:18.539408292+00:00,0.014866708
"1-Wire","reset",2025-09-04T07:59:18.554349375+00:00,0.014740708
"1-Wire","reset",2025-09-04T07:59:18.569164333+00:00,0.015184
"1-Wire","reset",2025-09-04T07:59:18.584431875+00:00,0.014870917
"1-Wire","reset",2025-09-04T07:59:18.599377583+00:00,0.015021333
"1-Wire","reset",2025-09-04T07:59:18.614473083+00:00,0.01496925
"1-Wire","reset",2025-09-04T07:59:18.629535792+00:00,0.014842708
"1-Wire","reset",2025-09-04T07:59:18.644462083+00:00,0.014942958
"1-Wire","reset",2025-09-04T07:59:18.659498625+00:00,0.014922917
"1-Wire","reset",2025-09-04T07:59:18.674505125+00:00,0.014745208
"1-Wire","reset",2025-09-04T07:59:18.689315750+00:00,0.0149095
"1-Wire","reset",2025-09-04T07:59:18.704262042+00:00,0.015122
"1-Wire","reset",2025-09-04T07:59:18.719449417+00:00,0.014952417
"1-Wire","reset",2025-09-04T07:59:18.734457667+00:00,0.014940958
"1-Wire","reset",2025-09-04T07:59:18.749483083+00:00,0.014946125
"1-Wire","reset",2025-09-04T07:59:18.764513208+00:00,0.014921708
"1-Wire","reset",2025-09-04T07:59:18.779519167+00:00,0.014833208
"1-Wire","reset",2025-09-04T07:59:18.794436292+00:00,0.014752792
"1-Wire","reset",2025-09-04T07:59:18.809253833+00:00,0.015098542
"1-Wire","reset",2025-09-04T07:59:18.824436000+00:00,0.014926875
"1-Wire","reset",2025-09-04T07:59:18.839427708+00:00,0.014764542
"1-Wire","reset",2025-09-04T07:59:18.854266458+00:00,0.015099667
