name,type,start_time,duration
"1-Wire","reset",2025-09-03T09:43:24.309521333+00:00,1.528952875
"1-Wire","reset",2025-09-03T09:43:25.838575542+00:00,0.007450667
"1-Wire","reset",2025-09-03T09:43:25.846070708+00:00,0.01470175
"1-Wire","reset",2025-09-03T09:43:25.860807458+00:00,0.014872667
"1-Wire","reset",2025-09-03T09:43:25.875705667+00:00,0.014889917
"1-Wire","reset",2025-09-03T09:43:25.890611667+00:00,0.014925292
"1-Wire","reset",2025-09-03T09:43:25.905572000+00:00,0.014925083
"1-Wire","reset",2025-09-03T09:43:25.920522625+00:00,0.01493625
"1-Wire","reset",2025-09-03T09:43:25.935493875+00:00,0.014922167
"1-Wire","reset",2025-09-03T09:43:25.950451042+00:00,0.014963917
"1-Wire","reset",2025-09-03T09:43:25.965449958+00:00,0.014852958
"1-Wire","reset",2025-09-03T09:43:25.980337917+00:00,0.014910458
"1-Wire","reset",2025-09-03T09:43:25.995273917+00:00,0.014909667
"1-Wire","reset",2025-09-03T09:43:26.010228042+00:00,0.014928042
"1-Wire","reset",2025-09-03T09:43:26.025200583+00:00,0.014925833
"1-Wire","reset",2025-09-03T09:43:26.040151958+00:00,0.014931417
"1-Wire","reset",2025-09-03T09:43:26.055108875+00:00,0.014899417
"1-Wire","reset",2025-09-03T09:43:26.070043292+00:00,0.021903792
"1-Wire","reset",2025-09-03T09:43:26.091972583+00:00,0.008017917
"1-Wire","reset",2025-09-03T09:43:26.100006583+00:00,0.022347917
"1-Wire","reset",2025-09-03T09:43:26.122380042+00:00,0.014842875
"1-Wire","reset",2025-09-03T09:43:26.137248458+00:00,0.015004625
"1-Wire","reset",2025-09-03T09:43:26.152278625+00:00,0.014958708
"1-Wire","reset",2025-09-03T09:43:26.167262875+00:00,0.014945375
"1-Wire","reset",2025-09-03T09:43:26.182224333+00:00,0.014939208
"1-Wire","reset",2025-09-03T09:43:26.197189083+00:00,0.014940417
"1-Wire","reset",2025-09-03T09:43:26.212155042+00:00,0.014924167
"1-Wire","reset",2025-09-03T09:43:26.227095250+00:00,0.014958333
"1-Wire","reset",2025-09-03T09:43:26.242079167+00:00,0.014901042
"1-Wire","reset",2025-09-03T09:43:26.257005750+00:00,0.015004667
"1-Wire","reset",2025-09-03T09:43:26.272026500+00:00,0.014899833
"1-Wire","reset",2025-09-03T09:43:26.286942375+00:00,0.014900708
"1-Wire","reset",2025-09-03T09:43:26.301868625+00:00,0.014989958
"1-Wire","reset",2025-09-03T09:43:26.316893625+00:00,0.014892375
"1-Wire","reset",2025-09-03T09:43:26.331802042+00:00,0.014929417
"1-Wire","reset",2025-09-03T09:43:26.346747542+00:00,0.014929292
"1-Wire","reset",2025-09-03T09:43:26.361702375+00:00,0.014930042
"1-Wire","reset",2025-09-03T09:43:26.376657958+00:00,0.014958167
"1-Wire","reset",2025-09-03T09:43:26.391641667+00:00,0.014893458
"1-Wire","reset",2025-09-03T09:43:26.406560667+00:00,0.014920875
"1-Wire","reset",2025-09-03T09:43:26.421507083+00:00,0.014960125
"1-Wire","reset",2025-09-03T09:43:26.436492792+00:00,0.014910708
"1-Wire","reset",2025-09-03T09:43:26.451429042+00:00,0.014921917
"1-Wire","reset",2025-09-03T09:43:26.466376500+00:00,0.014967708
"1-Wire","reset",2025-09-03T09:43:26.481369750+00:00,0.014948417
"1-Wire","reset",2025-09-03T09:43:26.496334250+00:00,0.014907792
"1-Wire","reset",2025-09-03T09:43:26.511267583+00:00,0.014903458
"1-Wire","reset",2025-09-03T09:43:26.526206042+00:00,0.014926333
"1-Wire","reset",2025-09-03T09:43:26.541157917+00:00,0.014957583
"1-Wire","reset",2025-09-03T09:43:26.556131583+00:00,0.014956375
"1-Wire","reset",2025-09-03T09:43:26.571104000+00:00,0.01490025
"1-Wire","reset",2025-09-03T09:43:26.586029792+00:00,0.014963583
"1-Wire","reset",2025-09-03T09:43:26.601028417+00:00,0.014915667
"1-Wire","reset",2025-09-03T09:43:26.615979083+00:00,0.014950208
"1-Wire","reset",2025-09-03T09:43:26.630964333+00:00,0.014919875
"1-Wire","reset",2025-09-03T09:43:26.645909792+00:00,0.014923667
"1-Wire","reset",2025-09-03T09:43:26.660868500+00:00,0.014897917
"1-Wire","reset",2025-09-03T09:43:26.675782458+00:00,0.015018417
"1-Wire","reset",2025-09-03T09:43:26.690826417+00:00,0.014919125
"1-Wire","reset",2025-09-03T09:43:26.705771083+00:00,0.014967542
"1-Wire","reset",2025-09-03T09:43:26.720773625+00:00,0.014902792
"1-Wire","reset",2025-09-03T09:43:26.735702000+00:00,0.014902542
"1-Wire","reset",2025-09-03T09:43:26.750630083+00:00,0.014926208
"1-Wire","reset",2025-09-03T09:43:26.765610167+00:00,0.014906125
"1-Wire","reset",2025-09-03T09:43:26.780570167+00:00,0.014895958
"1-Wire","reset",2025-09-03T09:43:26.795520000+00:00,0.014897792
"1-Wire","reset",2025-09-03T09:43:26.810481167+00:00,0.014939
