name,type,start_time,duration
"1-Wire","reset",2025-09-03T09:52:41.123008708+00:00,0.004429167
"1-Wire","reset",2025-09-03T09:52:41.127463417+00:00,0.014892667
"1-Wire","reset",2025-09-03T09:52:41.142372167+00:00,0.014857583
"1-Wire","reset",2025-09-03T09:52:41.157264833+00:00,0.014947542
"1-Wire","reset",2025-09-03T09:52:41.172228500+00:00,0.015004792
"1-Wire","reset",2025-09-03T09:52:41.187258875+00:00,0.014923208
"1-Wire","reset",2025-09-03T09:52:41.202217250+00:00,0.014980833
"1-Wire","reset",2025-09-03T09:52:41.217233208+00:00,0.01499875
"1-Wire","reset",2025-09-03T09:52:41.232248083+00:00,0.014964833
"1-Wire","reset",2025-09-03T09:52:41.247248042+00:00,0.014905875
"1-Wire","reset",2025-09-03T09:52:41.262188917+00:00,0.014993792
"1-Wire","reset",2025-09-03T09:52:41.277208333+00:00,0.015022208
"1-Wire","reset",2025-09-03T09:52:41.292265667+00:00,0.01491725
"1-Wire","reset",2025-09-03T09:52:41.307208542+00:00,0.01499725
"1-Wire","reset",2025-09-03T09:52:41.322221917+00:00,0.014928333
"1-Wire","reset",2025-09-03T09:52:41.337185292+00:00,0.014971208
"1-Wire","reset",2025-09-03T09:52:41.352182042+00:00,0.015041792
"1-Wire","reset",2025-09-03T09:52:41.367258958+00:00,0.014906042
"1-Wire","reset",2025-09-03T09:52:41.382190583+00:00,0.015046
"1-Wire","reset",2025-09-03T09:52:41.397271667+00:00,0.014982458
"1-Wire","reset",2025-09-03T09:52:41.412279708+00:00,0.014996083
"1-Wire","reset",2025-09-03T09:52:41.427301458+00:00,0.014929292
"1-Wire","reset",2025-09-03T09:52:41.442256333+00:00,0.015039625
"1-Wire","reset",2025-09-03T09:52:41.457331125+00:00,0.014932167
"1-Wire","reset",2025-09-03T09:52:41.472288917+00:00,0.014963458
"1-Wire","reset",2025-09-03T09:52:41.487277958+00:00,0.014942875
"1-Wire","reset",2025-09-03T09:52:41.502246458+00:00,0.014982083
"1-Wire","reset",2025-09-03T09:52:41.517263625+00:00,0.014971583
"1-Wire","reset",2025-09-03T09:52:41.532251292+00:00,0.014974375
"1-Wire","reset",2025-09-03T09:52:41.547251292+00:00,0.014984
"1-Wire","reset",2025-09-03T09:52:41.562260917+00:00,0.014995583
"1-Wire","reset",2025-09-03T09:52:41.577282083+00:00,0.014913958
"1-Wire","reset",2025-09-03T09:52:41.592221625+00:00,0.014998958
"1-Wire","reset",2025-09-03T09:52:41.607246167+00:00,0.014981875
